,,Value,Symbol
Total population,Portugal,10526.308,X
Rural population,Portugal,4046.172,X
Urban population,Portugal,6535.649,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Portugal,0.1233333333,I
Gross Domestic Product (GDP),Portugal,216236608774.0,X
GDP per capita,Portugal,20434.725627,X
"Agriculture, value added (% GDP)",Portugal,1.924108,X
Total area of the country (excl. coastal water),Puerto Rico,887.0,X
Cultivated area (arable land + permanent crops),Puerto Rico,84.1,X
Total population,Puerto Rico,3536.572,X
Rural population,Puerto Rico,231.979,X
Urban population,Puerto Rico,3465.597,X
Gross Domestic Product (GDP),Puerto Rico,101564800000.0,X
GDP per capita,Puerto Rico,27467.941159,X
"Agriculture, value added (% GDP)",Puerto Rico,0.803822,X
Total area of the country (excl. coastal water),Qatar,1161.0,X
Cultivated area (arable land + permanent crops),Qatar,16.52,X
Total population,Qatar,2196.073,X
Rural population,Qatar,27.484,X
Urban population,Qatar,2082.084,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Qatar,0.5316666667,I
Gross Domestic Product (GDP),Qatar,186833502362.0,X
GDP per capita,Qatar,88564.816286,X
"Agriculture, value added (% GDP)",Qatar,0.094196,X
Total area of the country (excl. coastal water),Republic of Korea,10015.0,X
Cultivated area (arable land + permanent crops),Republic of Korea,1730.0,X
Total population,Republic of Korea,50060.639,X
Rural population,Republic of Korea,9065.944,X
Urban population,Republic of Korea,40886.3,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Korea,0.1013333333,I
Gross Domestic Product (GDP),Republic of Korea,1278427604741.0,X
GDP per capita,Republic of Korea,25592.996478,X
"Agriculture, value added (% GDP)",Republic of Korea,2.186185,X
Total area of the country (excl. coastal water),Republic of Moldova,3385.0,X
Cultivated area (arable land + permanent crops),Republic of Moldova,2109.0,X
Total population,Republic of Moldova,4075.808,X
Rural population,Republic of Moldova,2340.031,X
Urban population,Republic of Moldova,1733.672,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Moldova,0.308,I
Gross Domestic Product (GDP),Republic of Moldova,8709138748.0,X
GDP per capita,Republic of Moldova,2137.892416,X
"Agriculture, value added (% GDP)",Republic of Moldova,10.448173,X
Total area of the country (excl. coastal water),Republic of Serbia,8836.0,X
Cultivated area (arable land + permanent crops),Republic of Serbia,2749.4,X
Total population,Republic of Serbia,8940.113,X
Rural population,Republic of Serbia,3998.797,X
Urban population,Republic of Serbia,4958.187,X
GDP per capita,Republic of Serbia,5657.485048,X
Total area of the country (excl. coastal water),Romania,23839.0,X
Cultivated area (arable land + permanent crops),Romania,9244.0,X
Total population,Romania,20227.469,X
Rural population,Romania,9283.979,X
Urban population,Romania,10887.276,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Romania,0.3236666667,I
Gross Domestic Product (GDP),Romania,171196268958.0,X
GDP per capita,Romania,8487.140188,X
"Agriculture, value added (% GDP)",Romania,4.674549,X
Total area of the country (excl. coastal water),Russian Federation,1709825.0,X
Cultivated area (arable land + permanent crops),Russian Federation,123442.0,X
Total population,Russian Federation,143993.892,X
Rural population,Russian Federation,37589.599,X
Urban population,Russian Federation,105830.998,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Russian Federation,0.3183333333,I
Gross Domestic Product (GDP),Russian Federation,2210254729412.0,X
GDP per capita,Russian Federation,15410.999366,X
"Agriculture, value added (% GDP)",Russian Federation,3.200117,X
Total area of the country (excl. coastal water),Rwanda,2634.0,X
Cultivated area (arable land + permanent crops),Rwanda,1400.73,X
Total population,Rwanda,10549.673,X
Rural population,Rwanda,8960.938,X
Urban population,Rwanda,1827.915,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Rwanda,0.416,I
GDP per capita,Rwanda,679.890277,X
Total area of the country (excl. coastal water),Saint Kitts and Nevis,26.0,X
Cultivated area (arable land + permanent crops),Saint Kitts and Nevis,5.1,X
Total population,Saint Kitts and Nevis,49.887,X
Rural population,Saint Kitts and Nevis,36.255,X
Urban population,Saint Kitts and Nevis,16.336,X
Gross Domestic Product (GDP),Saint Kitts and Nevis,800414815.0,X
GDP per capita,Saint Kitts and Nevis,15219.615805,X
"Agriculture, value added (% GDP)",Saint Kitts and Nevis,1.30673,X
Total area of the country (excl. coastal water),Saint Lucia,62.0,X
Cultivated area (arable land + permanent crops),Saint Lucia,10.0,X
Total population,Saint Lucia,176.646,X
Rural population,Saint Lucia,142.578,X
Urban population,Saint Lucia,32.257,X
GDP per capita,Saint Lucia,8236.433547,X
Total area of the country (excl. coastal water),Saint Vincent and the Grenadines,39.0,X
Cultivated area (arable land + permanent crops),Saint Vincent and the Grenadines,5.0,X
Total population,Saint Vincent and the Grenadines,108.435,X
Rural population,Saint Vincent and the Grenadines,54.933,X
Urban population,Saint Vincent and the Grenadines,54.395,X
Gross Domestic Product (GDP),Saint Vincent and the Grenadines,692948148.0,X
GDP per capita,Saint Vincent and the Grenadines,6338.249562,X
"Agriculture, value added (% GDP)",Saint Vincent and the Grenadines,6.162719,X
Total area of the country (excl. coastal water),Samoa,284.0,X
Cultivated area (arable land + permanent crops),Samoa,46.5,X
Total population,Samoa,189.089,X
Rural population,Samoa,152.067,X
Urban population,Samoa,37.127,X
Gross Domestic Product (GDP),Samoa,755410841.0,X
GDP per capita,Samoa,3992.784343,X
"Agriculture, value added (% GDP)",Samoa,9.163471,X
Total area of the country (excl. coastal water),San Marino,6.0,X
Cultivated area (arable land + permanent crops),San Marino,1.0,X
Total population,San Marino,32.105,X
Rural population,San Marino,1.222,X
Urban population,San Marino,30.692,X
Gross Domestic Product (GDP),San Marino,1800605835.0,X
GDP per capita,San Marino,56420.562604,X
"Agriculture, value added (% GDP)",San Marino,0.054231,X
Total area of the country (excl. coastal water),Sao Tome and Principe,96.0,X
Cultivated area (arable land + permanent crops),Sao Tome and Principe,43.0,X
Total population,Sao Tome and Principe,188.404,X
Rural population,Sao Tome and Principe,60.061,X
Urban population,Sao Tome and Principe,122.828,X
Gross Domestic Product (GDP),Sao Tome and Principe,252560581.0,X
GDP per capita,Sao Tome and Principe,1380.950092,X
"Agriculture, value added (% GDP)",Sao Tome and Principe,11.502493,X
Total area of the country (excl. coastal water),Saudi Arabia,214969.0,X
Cultivated area (arable land + permanent crops),Saudi Arabia,3345.0,X
Total population,Saudi Arabia,29154.9,X
Rural population,Saudi Arabia,5084.189,X
Urban population,Saudi Arabia,24002.168,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Saudi Arabia,0.4326666667,I
Gross Domestic Product (GDP),Saudi Arabia,735974843349.0,X
GDP per capita,Saudi Arabia,25303.094621,X
"Agriculture, value added (% GDP)",Saudi Arabia,2.079346,X
Total area of the country (excl. coastal water),Senegal,19671.0,X
Cultivated area (arable land + permanent crops),Senegal,3365.0,X
Total population,Senegal,13401.992,X
Rural population,Senegal,7591.27,X
Urban population,Senegal,6112.243,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Senegal,0.5426666667,I
Gross Domestic Product (GDP),Senegal,18395462069.0,X
GDP per capita,Senegal,1342.390237,X
"Agriculture, value added (% GDP)",Senegal,13.610445,X
Total area of the country (excl. coastal water),Seychelles,46.0,X
Cultivated area (arable land + permanent crops),Seychelles,1.5,X
Total population,Seychelles,92.603,X
Rural population,Seychelles,42.34,X
Urban population,Seychelles,49.945,X
Gross Domestic Product (GDP),Seychelles,1059496471.0,X
GDP per capita,Seychelles,11480.700775,X
"Agriculture, value added (% GDP)",Seychelles,2.044813,X
Total area of the country (excl. coastal water),Sierra Leone,7230.0,X
Cultivated area (arable land + permanent crops),Sierra Leone,1636.65,X
Total population,Sierra Leone,6712.584,X
Rural population,Sierra Leone,4083.903,X
Urban population,Sierra Leone,2682.2,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sierra Leone,0.645,I
Gross Domestic Product (GDP),Sierra Leone,3801862575.0,X
GDP per capita,Sierra Leone,561.898418,X
"Agriculture, value added (% GDP)",Sierra Leone,50.592117,X
Total area of the country (excl. coastal water),Singapore,71.6,X
Cultivated area (arable land + permanent crops),Singapore,0.73,X
Total population,Singapore,5369.476,X
Rural population,Singapore,0.0,X
Urban population,Singapore,5270.958,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Singapore,0.0913333333,I
GDP per capita,Singapore,55323.836329,X
Total area of the country (excl. coastal water),Slovakia,4904.0,X
Cultivated area (arable land + permanent crops),Slovakia,1412.5,X
Total population,Slovakia,5414.889,X
Rural population,Slovakia,2476.704,X
Urban population,Slovakia,2940.366,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovakia,0.1743333333,I
GDP per capita,Slovakia,17429.455862,X
Total area of the country (excl. coastal water),Slovenia,2027.0,X
Cultivated area (arable land + permanent crops),Slovenia,235.67,X
Total population,Slovenia,2057.823,X
Rural population,Slovenia,966.153,X
Urban population,Slovenia,1094.237,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovenia,0.0576666667,I
Gross Domestic Product (GDP),Slovenia,46580457470.0,X
GDP per capita,Slovenia,22607.59248,X
"Agriculture, value added (% GDP)",Slovenia,1.963506,X
Total area of the country (excl. coastal water),Solomon Islands,2890.0,X
Cultivated area (arable land + permanent crops),Solomon Islands,103.0,X
Total population,Solomon Islands,556.063,X
Rural population,Solomon Islands,435.874,X
Urban population,Solomon Islands,115.657,X
Gross Domestic Product (GDP),Solomon Islands,975880632.0,X
GDP per capita,Solomon Islands,1769.403046,X
"Agriculture, value added (% GDP)",Solomon Islands,27.74945,X
Total area of the country (excl. coastal water),Somalia,63766.0,X
Cultivated area (arable land + permanent crops),Somalia,1025.0,X
Total population,Somalia,12715.503,X
Rural population,Somalia,7459.376,X
Urban population,Somalia,5304.4,X
Gross Domestic Product (GDP),Somalia,1519541639.0,X
GDP per capita,Somalia,119.051105,X
"Agriculture, value added (% GDP)",Somalia,52.878938,X
Total area of the country (excl. coastal water),South Africa,121909.0,X
Cultivated area (arable land + permanent crops),South Africa,12413.0,X
Total population,South Africa,52832.658,X
Rural population,South Africa,19465.377,X
Urban population,South Africa,33532.836,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),South Africa,0.464,I
GDP per capita,South Africa,7478.165487,X
"Agriculture, value added (% GDP)",South Africa,2.16949,X
Total area of the country (excl. coastal water),South Sudan,64433.0,
Total population,South Sudan,10113.649,X
Rural population,South Sudan,8847.54,X
Urban population,South Sudan,1970.718,X
GDP per capita,South Sudan,890.544078,X
"Agriculture, value added (% GDP)",South Sudan,4.037862,X
Total area of the country (excl. coastal water),Spain,50594.0,X
Cultivated area (arable land + permanent crops),Spain,17539.0,X
Total population,Spain,47063.06,X
Rural population,Spain,9886.091,X
Urban population,Spain,36971.313,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Spain,0.1043333333,I
Gross Domestic Product (GDP),Spain,1324820091195.0,X
GDP per capita,Spain,28273.441934,X
"Agriculture, value added (% GDP)",Spain,2.408304,X
Total area of the country (excl. coastal water),Sri Lanka,6561.0,X
Total population,Sri Lanka,20532.6,X
Rural population,Sri Lanka,16708.167,X
Urban population,Sri Lanka,3716.388,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sri Lanka,0.3913333333,I
Gross Domestic Product (GDP),Sri Lanka,68434431855.0,X
GDP per capita,Sri Lanka,3350.595979,X
"Agriculture, value added (% GDP)",Sri Lanka,7.44933,X
Total area of the country (excl. coastal water),State of Palestine,602.0,X
Cultivated area (arable land + permanent crops),State of Palestine,121.97,X
Total population,State of Palestine,4241.573,X
Rural population,State of Palestine,1090.093,X
Urban population,State of Palestine,3204.867,X
Gross Domestic Product (GDP),State of Palestine,12208400000.0,X
GDP per capita,State of Palestine,2842.494459,X
"Agriculture, value added (% GDP)",State of Palestine,8.105894,X
Total area of the country (excl. coastal water),Sudan,187936.0,
Cultivated area (arable land + permanent crops),Sudan,20012.16,X
Total population,Sudan,36193.783,X
Rural population,Sudan,23988.926,X
Urban population,Sudan,12001.266,X
GDP per capita,Sudan,1730.6593,X
Total area of the country (excl. coastal water),Suriname,16382.0,X
Cultivated area (arable land + permanent crops),Suriname,57.0,X
Total population,Suriname,541.245,X
Rural population,Suriname,181.489,X
Urban population,Suriname,355.588,X
Gross Domestic Product (GDP),Suriname,4979901515.0,X
GDP per capita,Suriname,9272.230081,X
"Agriculture, value added (% GDP)",Suriname,8.388276,X
Total area of the country (excl. coastal water),Sweden,44742.0,X
Total population,Sweden,9542.812,X
Rural population,Sweden,1371.997,X
Urban population,Sweden,8168.91,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sweden,0.0526666667,I
GDP per capita,Sweden,57743.66925,X
Total area of the country (excl. coastal water),Switzerland,4129.0,X
Cultivated area (arable land + permanent crops),Switzerland,428.2,X
Total population,Switzerland,8008.012,X
Rural population,Switzerland,2116.141,X
Urban population,Switzerland,5915.529,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Switzerland,0.0423333333,I
GDP per capita,Switzerland,83176.178077,X
Total area of the country (excl. coastal water),Syrian Arab Republic,18518.0,X
Cultivated area (arable land + permanent crops),Syrian Arab Republic,5731.0,X
Total population,Syrian Arab Republic,20438.856,X
Rural population,Syrian Arab Republic,9484.477,X
Urban population,Syrian Arab Republic,10936.224,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Syrian Arab Republic,0.5526666667,I
Gross Domestic Product (GDP),Syrian Arab Republic,46838060828.0,X
GDP per capita,Syrian Arab Republic,2293.655875,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,20.988313,X
Total area of the country (excl. coastal water),Tajikistan,14255.0,X
Cultivated area (arable land + permanent crops),Tajikistan,874.0,X
Total population,Tajikistan,7874.835,X
Rural population,Tajikistan,5872.805,X
Urban population,Tajikistan,2122.257,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,0.382,I
Gross Domestic Product (GDP),Tajikistan,7633036366.0,X
GDP per capita,Tajikistan,954.718846,X
"Agriculture, value added (% GDP)",Tajikistan,23.326817,X
Total area of the country (excl. coastal water),Thailand,51312.0,X
Cultivated area (arable land + permanent crops),Thailand,21060.0,X
Total population,Thailand,67835.962,X
Rural population,Thailand,37012.171,X
Urban population,Thailand,30831.808,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,0.369,I
Gross Domestic Product (GDP),Thailand,397558393886.0,X
GDP per capita,Thailand,5859.89206,X
"Agriculture, value added (% GDP)",Thailand,11.504106,X
Total area of the country (excl. coastal water),Timor-Leste,1487.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,234.0,X
Total population,Timor-Leste,1132.994,X
Rural population,Timor-Leste,827.913,X
Urban population,Timor-Leste,328.847,X
GDP per capita,Timor-Leste,5758.899491,X
Total area of the country (excl. coastal water),Togo,5679.0,X
Cultivated area (arable land + permanent crops),Togo,2850.0,X
Total population,Togo,6773.809,X
Rural population,Togo,4215.435,X
Urban population,Togo,2644.047,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,0.5843333333,I
GDP per capita,Togo,564.697109,X
Total area of the country (excl. coastal water),Tokelau,1.0,X
Cultivated area (arable land + permanent crops),Tokelau,0.6,X
Total population,Tokelau,1.167,X
Rural population,Tokelau,1.167,X
Urban population,Tokelau,0.0,X
Total area of the country (excl. coastal water),Tonga,75.0,X
Cultivated area (arable land + permanent crops),Tonga,29.0,X
Total population,Tonga,102.737,X
Rural population,Tonga,80.356,X
Urban population,Tonga,24.595,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,0.464,I
GDP per capita,Tonga,4436.896473,X
Total area of the country (excl. coastal water),Trinidad and Tobago,513.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,47.0,X
Total population,Trinidad and Tobago,1344.819,X
Rural population,Trinidad and Tobago,621.549,X
Urban population,Trinidad and Tobago,720.039,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,0.3223333333,I
Gross Domestic Product (GDP),Trinidad and Tobago,25763212543.0,X
GDP per capita,Trinidad and Tobago,19203.520412,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,0.638983,X
Total area of the country (excl. coastal water),Tunisia,16361.0,X
Cultivated area (arable land + permanent crops),Tunisia,5123.0,X
Total population,Tunisia,10847.002,X
Rural population,Tunisia,3568.906,X
Urban population,Tunisia,7317.762,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,0.27375,I
GDP per capita,Tunisia,4137.570216,X
Total area of the country (excl. coastal water),Turkey,78535.0,X
Cultivated area (arable land + permanent crops),Turkey,23790.0,X
Total population,Turkey,74651.05,X
Rural population,Turkey,20899.302,X
Urban population,Turkey,53670.565,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,0.38,I
GDP per capita,Turkey,11720.307702,X
Total area of the country (excl. coastal water),Turkmenistan,48810.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2000.0,X
Total population,Turkmenistan,5267.9,X
Rural population,Turkmenistan,2677.355,X
Urban population,Turkmenistan,2590.484,X
Gross Domestic Product (GDP),Turkmenistan,35164280702.0,X
GDP per capita,Turkmenistan,6675.276276,X
"Agriculture, value added (% GDP)",Turkmenistan,8.50145,X
Total area of the country (excl. coastal water),Tuvalu,3.0,X
Cultivated area (arable land + permanent crops),Tuvalu,1.8,X
Total population,Tuvalu,10.739,X
Rural population,Tuvalu,4.632,X
Urban population,Tuvalu,6.093,X
Gross Domestic Product (GDP),Tuvalu,37201177.0,X
GDP per capita,Tuvalu,3468.641204,X
"Agriculture, value added (% GDP)",Tuvalu,25.462979,X
Total area of the country (excl. coastal water),Uganda,24155.0,X
Cultivated area (arable land + permanent crops),Uganda,9100.0,X
Total population,Uganda,34558.704,X
Rural population,Uganda,28891.6,X
Urban population,Uganda,7415.196,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,0.5375,I
Gross Domestic Product (GDP),Uganda,24445697397.0,X
GDP per capita,Uganda,673.309135,X
"Agriculture, value added (% GDP)",Uganda,26.252522,X
Total area of the country (excl. coastal water),Ukraine,60355.0,X
Cultivated area (arable land + permanent crops),Ukraine,33412.0,X
Total population,Ukraine,45453.806,X
Rural population,Ukraine,14157.02,X
Urban population,Ukraine,31192.313,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,0.3343333333,I
Gross Domestic Product (GDP),Ukraine,175780733796.0,X
GDP per capita,Ukraine,3876.148163,X
"Agriculture, value added (% GDP)",Ukraine,7.81572,X
Total area of the country (excl. coastal water),United Arab Emirates,8360.0,X
Cultivated area (arable land + permanent crops),United Arab Emirates,76.7,X
Total population,United Arab Emirates,9141.596,X
Rural population,United Arab Emirates,1357.387,X
Urban population,United Arab Emirates,7543.066,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,0.2406666667,I
Gross Domestic Product (GDP),United Arab Emirates,374590657683.0,X
GDP per capita,United Arab Emirates,42086.695776,X
"Agriculture, value added (% GDP)",United Arab Emirates,0.638887,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,24361.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,6258.0,X
Total population,United Kingdom of Great Britain and Northern Ireland,64525.312,X
Rural population,United Kingdom of Great Britain and Northern Ireland,11669.597,X
Urban population,United Kingdom of Great Britain and Northern Ireland,52580.733,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,0.1943333333,I
GDP per capita,United Kingdom of Great Britain and Northern Ireland,42099.202889,X
Total area of the country (excl. coastal water),United Republic of Tanzania,94730.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,15700.0,X
Total population,United Republic of Tanzania,47053.03,X
Rural population,United Republic of Tanzania,34606.978,X
Urban population,United Republic of Tanzania,14476.019,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,0.554,I
GDP per capita,United Republic of Tanzania,822.572401,X
Total area of the country (excl. coastal water),United States of America,983151.0,X
Cultivated area (arable land + permanent crops),United States of America,157707.5,X
Total population,United States of America,314043.885,X
Rural population,United States of America,59160.759,X
Urban population,United States of America,254174.664,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United States of America,0.2696666667,I
Gross Domestic Product (GDP),United States of America,16197007000000.0,X
GDP per capita,United States of America,51692.230789,X
"Agriculture, value added (% GDP)",United States of America,1.108847,X
Total area of the country (excl. coastal water),Uruguay,17622.0,X
Cultivated area (arable land + permanent crops),Uruguay,2192.0,X
Total population,Uruguay,3378.975,X
Rural population,Uruguay,178.688,X
Urban population,Uruguay,3218.089,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uruguay,0.3616666667,I
Gross Domestic Product (GDP),Uruguay,51264476757.0,X
GDP per capita,Uruguay,15092.093698,X
"Agriculture, value added (% GDP)",Uruguay,8.121764,X
Total area of the country (excl. coastal water),Uzbekistan,44740.0,X
Cultivated area (arable land + permanent crops),Uzbekistan,4457.0,X
Total population,Uzbekistan,29449.413,X
Rural population,Uzbekistan,14460.143,X
Urban population,Uzbekistan,15080.676,X
Gross Domestic Product (GDP),Uzbekistan,64003298614.0,X
GDP per capita,Uzbekistan,2166.605422,X
Total area of the country (excl. coastal water),Vanuatu,1219.0,X
Cultivated area (arable land + permanent crops),Vanuatu,145.0,X
Total population,Vanuatu,249.499,X
Rural population,Vanuatu,186.453,X
Urban population,Vanuatu,61.032,X
Gross Domestic Product (GDP),Vanuatu,781702874.0,X
GDP per capita,Vanuatu,3158.58688,X
"Agriculture, value added (% GDP)",Vanuatu,25.015535,X
Total area of the country (excl. coastal water),Venezuela (Bolivarian Republic of),91205.0,X
Cultivated area (arable land + permanent crops),Venezuela (Bolivarian Republic of),3300.0,X
Total population,Venezuela (Bolivarian Republic of),29360.837,X
Rural population,Venezuela (Bolivarian Republic of),3550.466,X
Urban population,Venezuela (Bolivarian Republic of),26342.614,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Venezuela (Bolivarian Republic of),0.4656666667,I
Gross Domestic Product (GDP),Venezuela (Bolivarian Republic of),381285990721.0,X
GDP per capita,Venezuela (Bolivarian Republic of),12754.991815,X
"Agriculture, value added (% GDP)",Venezuela (Bolivarian Republic of),5.016375,X
Total area of the country (excl. coastal water),Viet Nam,33097.0,X
Cultivated area (arable land + permanent crops),Viet Nam,10151.3,X
Total population,Viet Nam,89801.926,X
Rural population,Viet Nam,61731.739,X
Urban population,Viet Nam,28720.142,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Viet Nam,0.3243333333,I
Gross Domestic Product (GDP),Viet Nam,155820001920.0,X
GDP per capita,Viet Nam,1722.683931,X
"Agriculture, value added (% GDP)",Viet Nam,19.221388,X
Total area of the country (excl. coastal water),Yemen,52797.0,X
Cultivated area (arable land + permanent crops),Yemen,1501.0,X
Total population,Yemen,24473.178,X
Rural population,Yemen,16700.108,X
Urban population,Yemen,8209.861,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Yemen,0.7363333333,I
Gross Domestic Product (GDP),Yemen,32074768400.0,X
GDP per capita,Yemen,1287.627793,X
"Agriculture, value added (% GDP)",Yemen,14.757567,X
Total area of the country (excl. coastal water),Zambia,75261.0,X
Cultivated area (arable land + permanent crops),Zambia,3836.0,X
Total population,Zambia,14465.15,X
Rural population,Zambia,8767.868,X
Urban population,Zambia,5932.069,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zambia,0.616,I
Gross Domestic Product (GDP),Zambia,24848207057.0,X
GDP per capita,Zambia,1690.361466,X
"Agriculture, value added (% GDP)",Zambia,9.567396,X
Total area of the country (excl. coastal water),Zimbabwe,39076.0,X
Cultivated area (arable land + permanent crops),Zimbabwe,4100.0,X
Total population,Zimbabwe,13115.15,X
Rural population,Zimbabwe,9880.721,X
Urban population,Zimbabwe,4830.105,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zimbabwe,0.5313333333,I
Gross Domestic Product (GDP),Zimbabwe,17114849880.0,X
GDP per capita,Zimbabwe,1163.418688,X
"Agriculture, value added (% GDP)",Zimbabwe,8.044518,X
