,,Value,Symbol
"Agriculture, value added (% GDP)",Republic of Moldova,19.482089,X
Total area of the country (excl. coastal water),Romania,23839.0,X
Cultivated area (arable land + permanent crops),Romania,9859.0,X
Total population,Romania,21853.273,X
Rural population,Romania,10319.721,X
Urban population,Romania,11534.955,X
Gross Domestic Product (GDP),Romania,46173956896.0,X
GDP per capita,Romania,2112.772429,X
"Agriculture, value added (% GDP)",Romania,11.315796,X
Total area of the country (excl. coastal water),Russian Federation,1709824.0,X
Cultivated area (arable land + permanent crops),Russian Federation,125300.0,X
Total population,Russian Federation,145215.7,X
Rural population,Russian Federation,38707.217,X
Urban population,Russian Federation,106487.665,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Russian Federation,0.3954,I
Gross Domestic Product (GDP),Russian Federation,347948360288.0,X
GDP per capita,Russian Federation,2396.423038,X
"Agriculture, value added (% GDP)",Russian Federation,5.527715,X
Total area of the country (excl. coastal water),Rwanda,2634.0,X
Cultivated area (arable land + permanent crops),Rwanda,1366.0,X
Total population,Rwanda,8427.06,X
Rural population,Rwanda,7104.058,X
Urban population,Rwanda,1432.147,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Rwanda,0.5152,I
GDP per capita,Rwanda,196.411115,X
Total area of the country (excl. coastal water),Saint Kitts and Nevis,26.0,X
Cultivated area (arable land + permanent crops),Saint Kitts and Nevis,7.1,X
Total population,Saint Kitts and Nevis,45.165,X
Rural population,Saint Kitts and Nevis,31.504,X
Urban population,Saint Kitts and Nevis,15.137,X
Gross Domestic Product (GDP),Saint Kitts and Nevis,480600000.0,X
GDP per capita,Saint Kitts and Nevis,10304.23876,X
"Agriculture, value added (% GDP)",Saint Kitts and Nevis,1.785577,X
Total area of the country (excl. coastal water),Saint Lucia,62.0,X
Cultivated area (arable land + permanent crops),Saint Lucia,11.9,X
Total population,Saint Lucia,159.392,X
Rural population,Saint Lucia,117.699,X
Urban population,Saint Lucia,42.064,X
GDP per capita,Saint Lucia,4643.405823,X
Total area of the country (excl. coastal water),Saint Vincent and the Grenadines,39.0,X
Cultivated area (arable land + permanent crops),Saint Vincent and the Grenadines,5.0,X
Total population,Saint Vincent and the Grenadines,108.097,X
Rural population,Saint Vincent and the Grenadines,58.492,X
Urban population,Saint Vincent and the Grenadines,49.654,X
Gross Domestic Product (GDP),Saint Vincent and the Grenadines,461896296.0,X
GDP per capita,Saint Vincent and the Grenadines,4271.04374,X
"Agriculture, value added (% GDP)",Saint Vincent and the Grenadines,6.359933,X
Total area of the country (excl. coastal water),Samoa,284.0,X
Cultivated area (arable land + permanent crops),Samoa,44.0,X
Total population,Samoa,176.407,X
Rural population,Samoa,137.838,X
Urban population,Samoa,38.744,X
Gross Domestic Product (GDP),Samoa,271644576.0,X
GDP per capita,Samoa,1538.348054,X
"Agriculture, value added (% GDP)",Samoa,15.933975,X
Total area of the country (excl. coastal water),San Marino,6.0,X
Cultivated area (arable land + permanent crops),San Marino,1.0,X
Total population,San Marino,28.175,X
Rural population,San Marino,1.708,X
Urban population,San Marino,26.413,X
Gross Domestic Product (GDP),San Marino,1297098320.0,X
GDP per capita,San Marino,46125.611473,X
"Agriculture, value added (% GDP)",San Marino,0.078145,X
Total area of the country (excl. coastal water),Sao Tome and Principe,96.0,X
Cultivated area (arable land + permanent crops),Sao Tome and Principe,50.0,X
Total population,Sao Tome and Principe,147.447,X
Rural population,Sao Tome and Principe,64.397,X
Urban population,Sao Tome and Principe,80.492,X
Gross Domestic Product (GDP),Sao Tome and Principe,81053329.0,X
GDP per capita,Sao Tome and Principe,559.416722,X
"Agriculture, value added (% GDP)",Sao Tome and Principe,22.096712,X
Total area of the country (excl. coastal water),Saudi Arabia,214969.0,X
Cultivated area (arable land + permanent crops),Saudi Arabia,3793.0,X
Total population,Saudi Arabia,21805.313,X
Rural population,Saudi Arabia,4314.583,X
Urban population,Saudi Arabia,17591.725,X
Gross Domestic Product (GDP),Saudi Arabia,189605957365.0,X
GDP per capita,Saudi Arabia,8655.313226,X
"Agriculture, value added (% GDP)",Saudi Arabia,5.077337,X
Total area of the country (excl. coastal water),Senegal,19671.0,X
Cultivated area (arable land + permanent crops),Senegal,3100.0,X
Total population,Senegal,10283.699,X
Rural population,Senegal,6175.004,X
Urban population,Senegal,4221.857,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Senegal,0.6094,I
Gross Domestic Product (GDP),Senegal,6901516474.0,X
GDP per capita,Senegal,663.807708,X
"Agriculture, value added (% GDP)",Senegal,13.524767,X
Total area of the country (excl. coastal water),Seychelles,46.0,X
Cultivated area (arable land + permanent crops),Seychelles,4.0,X
Total population,Seychelles,84.077,X
Rural population,Seychelles,41.364,X
Urban population,Seychelles,42.839,X
Gross Domestic Product (GDP),Seychelles,837920679.0,X
GDP per capita,Seychelles,9951.197448,X
"Agriculture, value added (% GDP)",Seychelles,3.806858,X
Total area of the country (excl. coastal water),Sierra Leone,7230.0,X
Cultivated area (arable land + permanent crops),Sierra Leone,1030.08,X
Total population,Sierra Leone,4965.766,X
Rural population,Sierra Leone,3167.216,X
Urban population,Sierra Leone,1790.0,X
Gross Domestic Product (GDP),Sierra Leone,1253320298.0,X
GDP per capita,Sierra Leone,252.827454,X
"Agriculture, value added (% GDP)",Sierra Leone,46.214246,X
Total area of the country (excl. coastal water),Singapore,68.5,X
Cultivated area (arable land + permanent crops),Singapore,1.2,X
Total population,Singapore,4104.419,X
Rural population,Singapore,0.0,X
Urban population,Singapore,4131.208,X
GDP per capita,Singapore,22255.425518,X
Total area of the country (excl. coastal water),Slovakia,4903.0,X
Cultivated area (arable land + permanent crops),Slovakia,1438.0,X
Total population,Slovakia,5400.122,X
Rural population,Slovakia,2375.345,X
Urban population,Slovakia,3024.809,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovakia,0.2274,I
Gross Domestic Product (GDP),Slovakia,24810702665.0,X
GDP per capita,Slovakia,4594.443541,X
"Agriculture, value added (% GDP)",Slovakia,2.042899,X
Total area of the country (excl. coastal water),Slovenia,2027.0,X
Cultivated area (arable land + permanent crops),Slovenia,198.0,X
Total population,Slovenia,1987.267,X
Rural population,Slovenia,977.096,X
Urban population,Slovenia,1011.168,X
Gross Domestic Product (GDP),Slovenia,23488998770.0,X
GDP per capita,Slovenia,11813.822898,X
"Agriculture, value added (% GDP)",Slovenia,2.979204,X
Total area of the country (excl. coastal water),Solomon Islands,2890.0,X
Cultivated area (arable land + permanent crops),Solomon Islands,72.0,X
Total population,Solomon Islands,435.432,X
Rural population,Solomon Islands,363.021,X
Urban population,Solomon Islands,72.241,X
Gross Domestic Product (GDP),Solomon Islands,273827590.0,X
GDP per capita,Solomon Islands,629.1098,X
"Agriculture, value added (% GDP)",Solomon Islands,30.440413,X
Total area of the country (excl. coastal water),Somalia,63766.0,X
Cultivated area (arable land + permanent crops),Somalia,1226.0,X
Total population,Somalia,9501.342,X
Rural population,Somalia,6313.307,X
Urban population,Somalia,3250.86,X
Gross Domestic Product (GDP),Somalia,1219172165.0,X
GDP per capita,Somalia,127.472906,X
"Agriculture, value added (% GDP)",Somalia,53.272023,X
Total area of the country (excl. coastal water),South Africa,121909.0,X
Cultivated area (arable land + permanent crops),South Africa,14100.0,X
Total population,South Africa,46150.913,X
Rural population,South Africa,19799.101,X
Urban population,South Africa,27227.072,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),South Africa,0.5106,I
GDP per capita,South Africa,2455.693281,X
Total area of the country (excl. coastal water),Spain,50532.0,X
Cultivated area (arable land + permanent crops),Spain,17886.0,X
Total population,Spain,41919.585,X
Rural population,Spain,9852.597,X
Urban population,Spain,32132.923,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Spain,0.1186,I
Gross Domestic Product (GDP),Spain,705426402795.0,X
GDP per capita,Spain,16801.659305,X
"Agriculture, value added (% GDP)",Spain,3.489017,X
Total area of the country (excl. coastal water),Sri Lanka,6561.0,X
Cultivated area (arable land + permanent crops),Sri Lanka,1916.0,X
Total population,Sri Lanka,19062.482,X
Rural population,Sri Lanka,15562.028,X
Urban population,Sri Lanka,3497.272,X
Gross Domestic Product (GDP),Sri Lanka,19572831562.0,X
GDP per capita,Sri Lanka,1026.943884,X
"Agriculture, value added (% GDP)",Sri Lanka,9.470334,X
Total area of the country (excl. coastal water),State of Palestine,602.0,X
Cultivated area (arable land + permanent crops),State of Palestine,220.0,X
Total population,State of Palestine,3380.164,X
Rural population,State of Palestine,932.313,X
Urban population,State of Palestine,2446.736,X
GDP per capita,State of Palestine,1118.885372,X
Total area of the country (excl. coastal water),Suriname,16382.0,X
Cultivated area (arable land + permanent crops),Suriname,52.0,X
Total population,Suriname,482.235,X
Rural population,Suriname,161.381,X
Urban population,Suriname,321.663,X
Gross Domestic Product (GDP),Suriname,1339110030.0,X
GDP per capita,Suriname,2772.23199,X
"Agriculture, value added (% GDP)",Suriname,14.53919,X
Total area of the country (excl. coastal water),Sweden,45030.0,X
Total population,Sweden,8920.71,X
Rural population,Sweden,1415.408,X
Urban population,Sweden,7505.286,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sweden,0.0584,I
GDP per capita,Sweden,29743.858567,X
Total area of the country (excl. coastal water),Switzerland,4129.0,X
Cultivated area (arable land + permanent crops),Switzerland,432.3,X
Total population,Switzerland,7220.377,X
Rural population,Switzerland,1926.831,X
Urban population,Switzerland,5317.083,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Switzerland,0.0936,I
GDP per capita,Switzerland,41609.461379,X
Total area of the country (excl. coastal water),Syrian Arab Republic,18518.0,X
Cultivated area (arable land + permanent crops),Syrian Arab Republic,5421.0,X
Total population,Syrian Arab Republic,17084.632,X
Rural population,Syrian Arab Republic,8085.687,X
Urban population,Syrian Arab Republic,9002.214,X
Gross Domestic Product (GDP),Syrian Arab Republic,21782045455.0,X
GDP per capita,Syrian Arab Republic,1274.705738,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,24.863544,X
Total area of the country (excl. coastal water),Tajikistan,14255.0,X
Cultivated area (arable land + permanent crops),Tajikistan,881.0,X
Total population,Tajikistan,6426.867,X
Rural population,Tajikistan,4738.751,X
Urban population,Tajikistan,1708.937,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,0.4252,I
Gross Domestic Product (GDP),Tajikistan,1221033718.0,X
GDP per capita,Tajikistan,189.375435,X
"Agriculture, value added (% GDP)",Tajikistan,22.236378,X
Total area of the country (excl. coastal water),Thailand,51312.0,X
Cultivated area (arable land + permanent crops),Thailand,18889.0,X
Total population,Thailand,64069.087,X
Rural population,Thailand,42458.762,X
Urban population,Thailand,21614.402,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,0.4368,I
Gross Domestic Product (GDP),Thailand,134300903358.0,X
GDP per capita,Thailand,2096.055431,X
"Agriculture, value added (% GDP)",Thailand,8.692178,X
Total area of the country (excl. coastal water),Timor-Leste,1487.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,212.0,X
Total population,Timor-Leste,922.694,X
Rural population,Timor-Leste,693.062,X
Urban population,Timor-Leste,230.763,X
GDP per capita,Timor-Leste,552.785473,X
Total area of the country (excl. coastal water),Togo,5679.0,X
Cultivated area (arable land + permanent crops),Togo,2505.0,X
Total population,Togo,5197.031,X
Rural population,Togo,3476.016,X
Urban population,Togo,1775.456,X
Gross Domestic Product (GDP),Togo,1698678678.0,X
GDP per capita,Togo,323.467149,X
"Agriculture, value added (% GDP)",Togo,29.051597,X
Total area of the country (excl. coastal water),Tokelau,1.0,X
Cultivated area (arable land + permanent crops),Tokelau,0.6,X
Total population,Tokelau,1.435,X
Rural population,Tokelau,1.435,X
Urban population,Tokelau,0.0,X
Total area of the country (excl. coastal water),Tonga,75.0,X
Cultivated area (arable land + permanent crops),Tonga,26.0,X
Total population,Tonga,99.022,X
Rural population,Tonga,76.303,X
Urban population,Tonga,22.881,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,0.5856,I
GDP per capita,Tonga,1829.490096,X
Total area of the country (excl. coastal water),Trinidad and Tobago,513.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,53.0,X
Total population,Trinidad and Tobago,1277.213,X
Rural population,Trinidad and Tobago,568.249,X
Urban population,Trinidad and Tobago,709.588,X
Gross Domestic Product (GDP),Trinidad and Tobago,9032509522.0,X
GDP per capita,Trinidad and Tobago,7068.592881,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,2.072727,X
Total area of the country (excl. coastal water),Tunisia,16361.0,X
Cultivated area (arable land + permanent crops),Tunisia,4908.0,X
Total population,Tunisia,9871.251,X
Rural population,Tunisia,3531.202,X
Urban population,Tunisia,6333.124,X
GDP per capita,Tunisia,2346.00236,X
Total area of the country (excl. coastal water),Turkey,78535.0,X
Cultivated area (arable land + permanent crops),Turkey,26579.0,X
Total population,Turkey,65145.367,X
Rural population,Turkey,22165.676,X
Urban population,Turkey,42977.378,X
GDP per capita,Turkey,3660.005677,X
Total area of the country (excl. coastal water),Turkmenistan,48810.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2100.0,X
Total population,Turkmenistan,4610.005,X
Rural population,Turkmenistan,2472.713,X
Urban population,Turkmenistan,2137.289,X
Gross Domestic Product (GDP),Turkmenistan,8699983269.0,X
GDP per capita,Turkmenistan,1887.197287,X
"Agriculture, value added (% GDP)",Turkmenistan,20.932843,X
Total area of the country (excl. coastal water),Tuvalu,3.0,X
Cultivated area (arable land + permanent crops),Tuvalu,1.7,X
Total population,Tuvalu,9.596,X
Rural population,Tuvalu,5.122,X
Urban population,Tuvalu,4.513,X
Gross Domestic Product (GDP),Tuvalu,15534084.0,X
GDP per capita,Tuvalu,1612.255763,X
"Agriculture, value added (% GDP)",Tuvalu,18.08865,X
Total area of the country (excl. coastal water),Uganda,24155.0,X
Cultivated area (arable land + permanent crops),Uganda,7700.0,X
Total population,Uganda,25167.257,X
Rural population,Uganda,21699.29,X
Urban population,Uganda,4018.758,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,0.6192,I
Gross Domestic Product (GDP),Uganda,7412789671.0,X
GDP per capita,Uganda,288.232982,X
"Agriculture, value added (% GDP)",Uganda,24.968592,X
Total area of the country (excl. coastal water),Ukraine,60355.0,X
Cultivated area (arable land + permanent crops),Ukraine,33457.0,X
Total population,Ukraine,47980.039,X
Rural population,Ukraine,15697.688,X
Urban population,Ukraine,32281.904,X
Gross Domestic Product (GDP),Ukraine,43956163612.0,X
GDP per capita,Ukraine,916.142922,X
"Agriculture, value added (% GDP)",Ukraine,12.603251,X
Total area of the country (excl. coastal water),United Arab Emirates,8360.0,X
Cultivated area (arable land + permanent crops),United Arab Emirates,266.0,X
Total population,United Arab Emirates,3478.777,X
Rural population,United Arab Emirates,664.034,X
Urban population,United Arab Emirates,2843.198,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,0.6166,I
Gross Domestic Product (GDP),United Arab Emirates,111251308555.0,X
GDP per capita,United Arab Emirates,31720.544451,X
"Agriculture, value added (% GDP)",United Arab Emirates,1.96519,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,24361.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,5836.0,X
Total population,United Kingdom of Great Britain and Northern Ireland,59326.294,X
Rural population,United Kingdom of Great Britain and Northern Ireland,12435.493,X
Urban population,United Kingdom of Great Britain and Northern Ireland,46913.46,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,0.2232,I
GDP per capita,United Kingdom of Great Britain and Northern Ireland,30066.436326,X
Total area of the country (excl. coastal water),United Republic of Tanzania,94730.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,10200.0,X
Total population,United Republic of Tanzania,35334.788,X
Rural population,United Republic of Tanzania,27785.622,X
Urban population,United Republic of Tanzania,8320.186,X
Gross Domestic Product (GDP),United Republic of Tanzania,13453431193.0,X
GDP per capita,United Republic of Tanzania,372.611276,X
"Agriculture, value added (% GDP)",United Republic of Tanzania,25.410986,X
Total area of the country (excl. coastal water),United States of America,963203.0,X
Cultivated area (arable land + permanent crops),United States of America,175707.0,X
Total population,United States of America,287279.318,X
Rural population,United States of America,59200.835,X
Urban population,United States of America,228306.012,X
Gross Domestic Product (GDP),United States of America,10936418000000.0,X
GDP per capita,United States of America,38038.808864,X
"Agriculture, value added (% GDP)",United States of America,0.874144,X
Total area of the country (excl. coastal water),Uruguay,17622.0,X
Cultivated area (arable land + permanent crops),Uruguay,1423.0,X
Total population,Uruguay,3326.04,X
Rural population,Uruguay,247.27,X
Urban population,Uruguay,3080.503,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uruguay,0.3962,I
Gross Domestic Product (GDP),Uruguay,13606503907.0,X
GDP per capita,Uruguay,4088.771652,X
"Agriculture, value added (% GDP)",Uruguay,7.529673,X
Total area of the country (excl. coastal water),Uzbekistan,44740.0,X
Cultivated area (arable land + permanent crops),Uzbekistan,4827.0,X
Total population,Uzbekistan,25431.122,X
Rural population,Uzbekistan,13498.784,X
Urban population,Uzbekistan,12013.092,X
Gross Domestic Product (GDP),Uzbekistan,11721824024.0,X
GDP per capita,Uzbekistan,459.465389,X
"Agriculture, value added (% GDP)",Uzbekistan,48.048268,X
Total area of the country (excl. coastal water),Vanuatu,1219.0,X
Cultivated area (arable land + permanent crops),Vanuatu,136.0,X
Total population,Vanuatu,193.92,X
Rural population,Vanuatu,150.829,X
Urban population,Vanuatu,43.127,X
Gross Domestic Product (GDP),Vanuatu,264219504.0,X
GDP per capita,Vanuatu,1362.265173,X
"Agriculture, value added (% GDP)",Vanuatu,24.152795,X
Total area of the country (excl. coastal water),Venezuela (Bolivarian Republic of),91205.0,X
Cultivated area (arable land + permanent crops),Venezuela (Bolivarian Republic of),3300.0,X
Total population,Venezuela (Bolivarian Republic of),25100.408,X
Rural population,Venezuela (Bolivarian Republic of),3080.534,X
Urban population,Venezuela (Bolivarian Republic of),22328.166,X
Gross Domestic Product (GDP),Venezuela (Bolivarian Republic of),92889443990.0,X
GDP per capita,Venezuela (Bolivarian Republic of),3655.812536,X
"Agriculture, value added (% GDP)",Venezuela (Bolivarian Republic of),3.847051,X
Total area of the country (excl. coastal water),Viet Nam,32930.0,X
Cultivated area (arable land + permanent crops),Viet Nam,8813.0,X
Total population,Viet Nam,81534.407,X
Rural population,Viet Nam,61048.895,X
Urban population,Viet Nam,20907.601,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Viet Nam,0.3506,I
Gross Domestic Product (GDP),Viet Nam,35064105501.0,X
GDP per capita,Viet Nam,427.838026,X
"Agriculture, value added (% GDP)",Viet Nam,23.084099,X
Total area of the country (excl. coastal water),Yemen,52797.0,X
Cultivated area (arable land + permanent crops),Yemen,1656.0,X
Total population,Yemen,18443.691,X
Rural population,Yemen,13751.457,X
Urban population,Yemen,5167.722,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Yemen,0.7996,I
Gross Domestic Product (GDP),Yemen,12247088236.0,X
GDP per capita,Yemen,647.337193,X
"Agriculture, value added (% GDP)",Yemen,11.524924,X
Total area of the country (excl. coastal water),Zambia,75261.0,X
Cultivated area (arable land + permanent crops),Zambia,2616.0,X
Total population,Zambia,10971.698,X
Rural population,Zambia,7175.419,X
Urban population,Zambia,3944.99,X
Gross Domestic Product (GDP),Zambia,4193839169.0,X
GDP per capita,Zambia,377.129939,X
"Agriculture, value added (% GDP)",Zambia,15.361305,X
Total area of the country (excl. coastal water),Zimbabwe,39076.0,X
Cultivated area (arable land + permanent crops),Zimbabwe,3750.0,X
Total population,Zimbabwe,11954.29,X
Rural population,Zimbabwe,8177.189,X
Urban population,Zimbabwe,4323.336,X
Gross Domestic Product (GDP),Zimbabwe,8215468047.0,X
GDP per capita,Zimbabwe,657.209841,X
"Agriculture, value added (% GDP)",Zimbabwe,24.816602,X
