,,Value,Symbol
Cultivated area (arable land + permanent crops),Spain,16770.3639,X
Total population,Spain,46692.858,X
Rural population,Spain,9130.38,X
Urban population,Spain,37267.072,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Spain,0.0954,I
GDP per capita,Spain,30599.42268,X
Total area of the country (excl. coastal water),Sri Lanka,6561.0,E
Cultivated area (arable land + permanent crops),Sri Lanka,2371.6,X
Total population,Sri Lanka,21228.763,X
Rural population,Sri Lanka,17079.399,X
Urban population,Sri Lanka,3870.642,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sri Lanka,0.3698,I
GDP per capita,Sri Lanka,4245.427794,X
Total area of the country (excl. coastal water),State of Palestine,602.0,E
Cultivated area (arable land + permanent crops),State of Palestine,186.0,X
Total population,State of Palestine,4862.979,X
Rural population,State of Palestine,1204.356,X
Urban population,State of Palestine,3848.42,X
Gross Domestic Product (GDP),State of Palestine,16276600000.0,X
GDP per capita,State of Palestine,3221.318341,X
"Agriculture, value added (% GDP)",State of Palestine,7.359645,X
Total area of the country (excl. coastal water),Sudan,185410.5405,E
Cultivated area (arable land + permanent crops),Sudan,19991.16,X
Total population,Sudan,41801.533,X
Rural population,Sudan,27131.309,X
Urban population,Sudan,14380.217,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sudan,0.5909,I
GDP per capita,Sudan,1216.883086,X
Total area of the country (excl. coastal water),Suriname,16382.0,E
Cultivated area (arable land + permanent crops),Suriname,68.0,X
Total population,Suriname,575.99,X
Rural population,Suriname,192.884,X
Urban population,Suriname,375.417,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Suriname,0.4626,I
GDP per capita,Suriname,6084.947552,X
Total population,Sweden,9971.638,X
Rural population,Sweden,1254.718,X
Urban population,Sweden,8727.991,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sweden,0.0547,I
GDP per capita,Sweden,55704.968354,X
Total area of the country (excl. coastal water),Switzerland,4129.039,E
Total population,Switzerland,8525.611,X
Rural population,Switzerland,2238.762,X
Urban population,Switzerland,6305.272,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Switzerland,0.0278,I
GDP per capita,Switzerland,82530.174862,X
Total area of the country (excl. coastal water),Syrian Arab Republic,18518.0,E
Cultivated area (arable land + permanent crops),Syrian Arab Republic,5733.0,X
Total population,Syrian Arab Republic,16945.057,X
Rural population,Syrian Arab Republic,8381.17,X
Urban population,Syrian Arab Republic,9903.237,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Syrian Arab Republic,0.5329,I
GDP per capita,Syrian Arab Republic,909.420489,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,20.603476,X
Total area of the country (excl. coastal water),Tajikistan,14138.0,E
Cultivated area (arable land + permanent crops),Tajikistan,852.7,X
Total population,Tajikistan,9100.835,X
Rural population,Tajikistan,6636.026,X
Urban population,Tajikistan,2471.185,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,0.3573,I
GDP per capita,Tajikistan,826.041486,X
Total area of the country (excl. coastal water),Thailand,51312.0,E
Cultivated area (arable land + permanent crops),Thailand,21310.0,X
Total population,Thailand,69428.453,X
Rural population,Thailand,34627.095,X
Urban population,Thailand,34556.078,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,0.3796,I
Gross Domestic Product (GDP),Thailand,504992355352.0,X
GDP per capita,Thailand,7299.352335,X
"Agriculture, value added (% GDP)",Thailand,8.116788,X
Total area of the country (excl. coastal water),Timor-Leste,1487.0,E
Cultivated area (arable land + permanent crops),Timor-Leste,230.0,X
Total population,Timor-Leste,1267.974,X
Rural population,Timor-Leste,919.214,X
Urban population,Timor-Leste,404.88,X
GDP per capita,Timor-Leste,1949.257379,X
Total area of the country (excl. coastal water),Togo,5679.0,E
Cultivated area (arable land + permanent crops),Togo,2820.0,X
Total population,Togo,7889.093,X
Rural population,Togo,4658.578,X
Urban population,Togo,3332.348,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,0.5881,I
GDP per capita,Togo,646.414962,X
Total area of the country (excl. coastal water),Tokelau,1.0,E
Cultivated area (arable land + permanent crops),Tokelau,0.6,X
Total population,Tokelau,1.319,X
Rural population,Tokelau,1.319,X
Urban population,Tokelau,0.0,X
Total area of the country (excl. coastal water),Tonga,75.0,E
Cultivated area (arable land + permanent crops),Tonga,31.0,X
Total population,Tonga,103.197,X
Rural population,Tonga,83.793,X
Urban population,Tonga,25.215,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,0.6656,I
GDP per capita,Tonga,4625.359516,X
Total area of the country (excl. coastal water),Trinidad and Tobago,513.0,E
Cultivated area (arable land + permanent crops),Trinidad and Tobago,47.0,X
Total population,Trinidad and Tobago,1389.843,X
Rural population,Trinidad and Tobago,642.593,X
Urban population,Trinidad and Tobago,730.005,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,0.3714,I
GDP per capita,Trinidad and Tobago,17345.5614,X
Total area of the country (excl. coastal water),Tunisia,16361.0,E
Cultivated area (arable land + permanent crops),Tunisia,4993.0,X
Total population,Tunisia,11565.201,X
Rural population,Tunisia,3620.748,X
Urban population,Tunisia,8038.426,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,0.2404,I
GDP per capita,Tunisia,3421.77736,X
Total area of the country (excl. coastal water),Turkey,78535.0,E
Total population,Turkey,82340.088,X
Rural population,Turkey,20362.183,X
Urban population,Turkey,61554.688,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,0.3588,I
GDP per capita,Turkey,9416.31547,X
Total area of the country (excl. coastal water),Turkmenistan,48810.0,E
Cultivated area (arable land + permanent crops),Turkmenistan,2000.0,X
Total population,Turkmenistan,5850.901,X
Rural population,Turkmenistan,2832.499,X
Urban population,Turkmenistan,3018.967,X
Gross Domestic Product (GDP),Turkmenistan,40749261428.0,X
GDP per capita,Turkmenistan,6963.940563,X
"Agriculture, value added (% GDP)",Turkmenistan,8.917352,X
Total area of the country (excl. coastal water),Tuvalu,3.0,E
Cultivated area (arable land + permanent crops),Tuvalu,1.8,X
Total population,Tuvalu,11.508,X
Rural population,Tuvalu,4.245,X
Urban population,Tuvalu,7.042,X
Gross Domestic Product (GDP),Tuvalu,46039144.0,X
GDP per capita,Tuvalu,4078.953162,X
"Agriculture, value added (% GDP)",Tuvalu,20.962983,X
Total area of the country (excl. coastal water),Uganda,24155.0,E
Cultivated area (arable land + permanent crops),Uganda,9100.0,X
Total population,Uganda,42729.036,X
Rural population,Uganda,33745.48,X
Urban population,Uganda,10525.083,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,0.5381,I
GDP per capita,Uganda,679.86719,X
Total area of the country (excl. coastal water),Ukraine,60355.0,E
Total population,Ukraine,44246.156,X
Rural population,Ukraine,13487.744,X
Urban population,Ukraine,30521.47,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,0.2864,I
GDP per capita,Ukraine,2972.841353,X
Total area of the country (excl. coastal water),United Arab Emirates,7120.2135,E
Cultivated area (arable land + permanent crops),United Arab Emirates,81.75,X
Total population,United Arab Emirates,9630.959,X
Rural population,United Arab Emirates,1285.972,X
Urban population,United Arab Emirates,8255.643,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,0.2322,I
GDP per capita,United Arab Emirates,43407.635143,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,24361.0,E
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,6083.953,X
Total population,United Kingdom of Great Britain and Northern Ireland,67141.684,X
Rural population,United Kingdom of Great Britain and Northern Ireland,11052.278,X
Urban population,United Kingdom of Great Britain and Northern Ireland,55521.226,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,0.1774,I
GDP per capita,United Kingdom of Great Britain and Northern Ireland,42889.386317,X
Total area of the country (excl. coastal water),United Republic of Tanzania,94730.0,E
Cultivated area (arable land + permanent crops),United Republic of Tanzania,15650.0,X
Total population,United Republic of Tanzania,56313.438,X
Rural population,United Republic of Tanzania,39132.847,X
Urban population,United Republic of Tanzania,19958.545,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,0.5469,I
GDP per capita,United Republic of Tanzania,994.447217,X
Total area of the country (excl. coastal water),United States of America,983151.0,E
Cultivated area (arable land + permanent crops),United States of America,160436.8,X
Total population,United States of America,327096.265,X
Rural population,United States of America,57980.034,X
Urban population,United States of America,268786.714,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United States of America,0.28,I
GDP per capita,United States of America,62981.386956,X
Total area of the country (excl. coastal water),Uruguay,17622.0,E
Cultivated area (arable land + permanent crops),Uruguay,2015.9,X
Total population,Uruguay,3449.285,X
Rural population,Uruguay,161.889,X
Urban population,Uruguay,3307.662,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uruguay,0.3128,I
GDP per capita,Uruguay,17177.139135,X
Total area of the country (excl. coastal water),Uzbekistan,44892.4,E
Total population,Uzbekistan,32476.244,X
Rural population,Uzbekistan,16027.774,X
Urban population,Uzbekistan,16337.222,X
GDP per capita,Uzbekistan,1560.325238,X
Total area of the country (excl. coastal water),Vanuatu,1219.0,E
Cultivated area (arable land + permanent crops),Vanuatu,145.0,X
Total population,Vanuatu,292.68,X
Rural population,Vanuatu,210.816,X
Urban population,Vanuatu,71.301,X
GDP per capita,Vanuatu,3150.934375,X
Total area of the country (excl. coastal water),Venezuela (Bolivarian Republic of),91205.0,E
Cultivated area (arable land + permanent crops),Venezuela (Bolivarian Republic of),3300.0,X
Total population,Venezuela (Bolivarian Republic of),28887.118,X
Rural population,Venezuela (Bolivarian Republic of),3818.502,X
Urban population,Venezuela (Bolivarian Republic of),28562.719,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Venezuela (Bolivarian Republic of),0.4759,I
GDP per capita,Venezuela (Bolivarian Republic of),6433.928949,X
"Agriculture, value added (% GDP)",Venezuela (Bolivarian Republic of),5.421738,X
Total area of the country (excl. coastal water),Viet Nam,33123.0,E
Total population,Viet Nam,95545.962,X
Rural population,Viet Nam,61832.185,X
Urban population,Viet Nam,34658.961,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Viet Nam,0.3078,I
GDP per capita,Viet Nam,2538.068147,X
Total area of the country (excl. coastal water),Yemen,52797.0,E
Total population,Yemen,28498.683,X
Rural population,Yemen,18320.024,X
Urban population,Yemen,10595.26,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Yemen,0.744,I
GDP per capita,Yemen,922.404203,X
"Agriculture, value added (% GDP)",Yemen,18.985327,X
Total area of the country (excl. coastal water),Zambia,75261.0,E
Cultivated area (arable land + permanent crops),Zambia,3836.0,X
Total population,Zambia,17351.708,X
Rural population,Zambia,9945.501,X
Urban population,Zambia,7663.677,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zambia,0.5868,I
GDP per capita,Zambia,1549.354235,X
Total area of the country (excl. coastal water),Zimbabwe,39076.0,E
Cultivated area (arable land + permanent crops),Zimbabwe,4100.0,X
Total population,Zimbabwe,14438.802,X
Rural population,Zimbabwe,11465.748,X
Urban population,Zimbabwe,5447.513,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zimbabwe,0.504,I
Gross Domestic Product (GDP),Zimbabwe,24311560545.0,X
GDP per capita,Zimbabwe,1437.425967,X
"Agriculture, value added (% GDP)",Zimbabwe,8.304691,X
