,,Year,Value,Symbol
% of agricultural GVA produced by irrigated agriculture,Libya,2012,39.6817361125,E
% of agricultural GVA produced by irrigated agriculture,Libya,2017,39.7544443923,E
% of agricultural GVA produced by irrigated agriculture,Libya,2018,39.7544443923,E
Ratio between rainfed and irrigated yields,Libya,1997,2.672,E
Ratio between rainfed and irrigated yields,Libya,2002,2.672,E
Ratio between rainfed and irrigated yields,Libya,2007,2.672,I
Ratio between rainfed and irrigated yields,Libya,2012,2.672,E
Ratio between rainfed and irrigated yields,Libya,2017,2.672,I
Ratio between rainfed and irrigated yields,Libya,2018,2.672,I
Agricultural water withdrawal as % of total renewable water resources,Libya,1997,541.6857142857,I
Agricultural water withdrawal as % of total renewable water resources,Libya,2002,537.706518724,E
Agricultural water withdrawal as % of total renewable water resources,Libya,2007,609.5779671092,E
Agricultural water withdrawal as % of total renewable water resources,Libya,2012,692.8571428571,E
Agricultural water withdrawal as % of total renewable water resources,Libya,2017,692.8571428571,I
Agricultural water withdrawal as % of total renewable water resources,Libya,2018,692.8571428571,I
Agricultural water withdrawal,Libya,1997,3.7918,I
Agricultural water withdrawal,Libya,2002,3.7639456311,I
Agricultural water withdrawal,Libya,2007,4.2670457698,I
Agricultural water withdrawal,Libya,2012,4.85,OF
Agricultural water withdrawal,Libya,2017,4.85,I
Agricultural water withdrawal,Libya,2018,4.85,I
Irrigation water requirement,Libya,2002,1.833,I
Irrigation water requirement,Libya,2007,1.833,I
Irrigation water requirement,Libya,2012,1.833,I
Irrigation water requirement,Libya,2017,1.833,I
Irrigation water requirement,Libya,2018,1.833,I
Total agricultural water managed area,Lithuania,1997,8.9945454545,I
Total agricultural water managed area,Lithuania,2002,6.1354545455,I
Total agricultural water managed area,Lithuania,2007,4.464,E
Total agricultural water managed area,Lithuania,2012,4.44,E
Total agricultural water managed area,Lithuania,2017,4.49,I
Total agricultural water managed area,Lithuania,2018,4.49,I
Area equipped for irrigation: total,Lithuania,1997,8.9945454545,I
Area equipped for irrigation: total,Lithuania,2002,6.1354545455,I
Area equipped for irrigation: total,Lithuania,2007,4.464,E
Area equipped for irrigation: total,Lithuania,2012,4.44,E
Area equipped for irrigation: total,Lithuania,2017,4.49,I
Area equipped for irrigation: total,Lithuania,2018,4.49,I
% of agricultural GVA produced by irrigated agriculture,Lithuania,2007,0.0952698365,E
% of agricultural GVA produced by irrigated agriculture,Lithuania,2012,0.1187663233,E
% of agricultural GVA produced by irrigated agriculture,Lithuania,2017,0.1272615545,E
% of agricultural GVA produced by irrigated agriculture,Lithuania,2018,0.1265638071,E
Ratio between rainfed and irrigated yields,Lithuania,2007,1.778,I
Ratio between rainfed and irrigated yields,Lithuania,2017,1.778,I
Ratio between rainfed and irrigated yields,Lithuania,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Lithuania,1997,0.052244898,I
Agricultural water withdrawal as % of total renewable water resources,Lithuania,2002,0.28,I
Agricultural water withdrawal as % of total renewable water resources,Lithuania,2007,0.333877551,E
Agricultural water withdrawal as % of total renewable water resources,Lithuania,2012,0.2606122449,I
Agricultural water withdrawal as % of total renewable water resources,Lithuania,2017,0.2404081633,E
Agricultural water withdrawal as % of total renewable water resources,Lithuania,2018,0.2332244898,E
Agricultural water withdrawal,Lithuania,1997,0.0128,I
Agricultural water withdrawal,Lithuania,2002,0.0686,I
Agricultural water withdrawal,Lithuania,2012,0.06385,I
Agricultural water withdrawal,Lithuania,2017,0.0589,OF
Irrigation water requirement,Lithuania,2012,0.0014,I
Irrigation water requirement,Lithuania,2017,0.0014,I
Irrigation water requirement,Lithuania,2018,0.0014,I
Irrigation water withdrawal,Lithuania,2012,0.0009,I
Irrigation water withdrawal,Lithuania,2017,0.0005,OF
Total agricultural water managed area,Luxembourg,2002,0.027,E
Total agricultural water managed area,Luxembourg,2007,0.0,E
Total agricultural water managed area,Luxembourg,2012,0.0,I
Area equipped for irrigation: total,Luxembourg,2002,0.027,OF
Area equipped for irrigation: total,Luxembourg,2007,0.0,E
Area equipped for irrigation: total,Luxembourg,2012,0.0,I
% of agricultural GVA produced by irrigated agriculture,Luxembourg,2017,0.0,E
% of agricultural GVA produced by irrigated agriculture,Luxembourg,2018,0.0,E
Ratio between rainfed and irrigated yields,Luxembourg,2007,1.778,I
Ratio between rainfed and irrigated yields,Luxembourg,2017,1.778,I
Ratio between rainfed and irrigated yields,Luxembourg,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Luxembourg,1997,0.0057142857,I
Agricultural water withdrawal as % of total renewable water resources,Luxembourg,2002,0.0049350649,I
Agricultural water withdrawal as % of total renewable water resources,Luxembourg,2007,0.0036363636,I
Agricultural water withdrawal as % of total renewable water resources,Luxembourg,2012,0.0057142857,E
Agricultural water withdrawal as % of total renewable water resources,Luxembourg,2017,0.0114285714,E
Agricultural water withdrawal as % of total renewable water resources,Luxembourg,2018,0.0142857143,E
Agricultural water withdrawal,Luxembourg,1997,0.0002,I
Agricultural water withdrawal,Luxembourg,2002,0.0001727273,I
Agricultural water withdrawal,Luxembourg,2007,0.0001272727,I
Agricultural water withdrawal,Luxembourg,2017,0.0004,OF
Irrigation water withdrawal,Luxembourg,1997,0.0001788235,I
Irrigation water withdrawal,Luxembourg,2002,0.0001258824,I
Irrigation water withdrawal,Luxembourg,2007,7.29412e-05,I
Irrigation water withdrawal,Luxembourg,2017,0.0002,OF
Total agricultural water managed area,Madagascar,1997,1093.335,I
Total agricultural water managed area,Madagascar,2002,1108.41,E
Total agricultural water managed area,Madagascar,2007,1126.95,E
Total agricultural water managed area,Madagascar,2012,1126.95,E
Total agricultural water managed area,Madagascar,2017,1126.95,E
Total agricultural water managed area,Madagascar,2018,1126.95,E
Area equipped for irrigation: total,Madagascar,2002,831.7,E
Area equipped for irrigation: total,Madagascar,2007,831.7,E
Area equipped for irrigation: total,Madagascar,2012,831.7,E
Area equipped for irrigation: total,Madagascar,2017,831.7,E
Area equipped for irrigation: total,Madagascar,2018,831.7,E
% of agricultural GVA produced by irrigated agriculture,Madagascar,2002,39.8996196567,E
% of agricultural GVA produced by irrigated agriculture,Madagascar,2007,44.5363242266,E
% of agricultural GVA produced by irrigated agriculture,Madagascar,2012,45.5143082345,E
% of agricultural GVA produced by irrigated agriculture,Madagascar,2017,45.5143082345,E
% of agricultural GVA produced by irrigated agriculture,Madagascar,2018,45.5143082345,E
Ratio between rainfed and irrigated yields,Madagascar,1997,1.999,E
Ratio between rainfed and irrigated yields,Madagascar,2002,1.999,E
Ratio between rainfed and irrigated yields,Madagascar,2007,1.999,I
Ratio between rainfed and irrigated yields,Madagascar,2012,1.999,E
Ratio between rainfed and irrigated yields,Madagascar,2017,1.999,I
Ratio between rainfed and irrigated yields,Madagascar,2018,1.999,I
Agricultural water withdrawal as % of total renewable water resources,Madagascar,1997,4.0322700297,I
Agricultural water withdrawal as % of total renewable water resources,Madagascar,2002,3.8575667656,I
Agricultural water withdrawal as % of total renewable water resources,Madagascar,2007,3.8575667656,I
Agricultural water withdrawal as % of total renewable water resources,Madagascar,2012,3.8575667656,I
Agricultural water withdrawal as % of total renewable water resources,Madagascar,2017,3.8575667656,I
Agricultural water withdrawal as % of total renewable water resources,Madagascar,2018,3.8575667656,I
Agricultural water withdrawal,Madagascar,1997,13.58875,I
Agricultural water withdrawal,Madagascar,2002,13.0,I
Agricultural water withdrawal,Madagascar,2007,13.0,I
Agricultural water withdrawal,Madagascar,2012,13.0,I
Agricultural water withdrawal,Madagascar,2017,13.0,I
Agricultural water withdrawal,Madagascar,2018,13.0,I
Irrigation water requirement,Madagascar,2002,4.398,I
Irrigation water requirement,Madagascar,2007,4.398,I
Irrigation water requirement,Madagascar,2012,4.398,I
Irrigation water requirement,Madagascar,2017,4.398,I
Irrigation water requirement,Madagascar,2018,4.398,I
Irrigation water withdrawal,Madagascar,2002,13.0,I
Irrigation water withdrawal,Madagascar,2007,13.0,I
Irrigation water withdrawal,Madagascar,2012,13.0,I
Irrigation water withdrawal,Madagascar,2017,13.0,I
Irrigation water withdrawal,Madagascar,2018,13.0,I
Total agricultural water managed area,Malawi,1997,106.773125,I
Total agricultural water managed area,Malawi,2002,123.0646666667,E
Total agricultural water managed area,Malawi,2007,138.812,E
Total agricultural water managed area,Malawi,2012,152.46,E
Total agricultural water managed area,Malawi,2017,152.46,E
Total agricultural water managed area,Malawi,2018,152.46,E
Area equipped for irrigation: total,Malawi,1997,44.873125,I
Area equipped for irrigation: total,Malawi,2002,61.1646666667,I
Area equipped for irrigation: total,Malawi,2007,76.912,I
Area equipped for irrigation: total,Malawi,2012,90.56,I
Area equipped for irrigation: total,Malawi,2017,90.56,I
Area equipped for irrigation: total,Malawi,2018,90.56,I
% of agricultural GVA produced by irrigated agriculture,Malawi,1997,2.3561191614,E
% of agricultural GVA produced by irrigated agriculture,Malawi,2002,2.6500649775,E
% of agricultural GVA produced by irrigated agriculture,Malawi,2007,2.5199132215,E
% of agricultural GVA produced by irrigated agriculture,Malawi,2012,2.1173721036,E
% of agricultural GVA produced by irrigated agriculture,Malawi,2017,2.0813530316,E
% of agricultural GVA produced by irrigated agriculture,Malawi,2018,2.0813530316,E
Ratio between rainfed and irrigated yields,Malawi,1997,1.359,E
Ratio between rainfed and irrigated yields,Malawi,2002,1.359,E
Ratio between rainfed and irrigated yields,Malawi,2007,1.359,I
Ratio between rainfed and irrigated yields,Malawi,2012,1.359,E
Ratio between rainfed and irrigated yields,Malawi,2017,1.359,I
Ratio between rainfed and irrigated yields,Malawi,2018,1.359,I
Agricultural water withdrawal as % of total renewable water resources,Malawi,1997,5.4564525463,I
Agricultural water withdrawal as % of total renewable water resources,Malawi,2002,6.7476851852,E
Agricultural water withdrawal as % of total renewable water resources,Malawi,2007,6.7476851852,I
Agricultural water withdrawal as % of total renewable water resources,Malawi,2012,6.7476851852,I
Agricultural water withdrawal as % of total renewable water resources,Malawi,2017,6.7476851852,I
Agricultural water withdrawal as % of total renewable water resources,Malawi,2018,6.7476851852,I
Agricultural water withdrawal,Malawi,1997,0.942875,I
Agricultural water withdrawal,Malawi,2007,1.166,I
Agricultural water withdrawal,Malawi,2012,1.166,I
Agricultural water withdrawal,Malawi,2017,1.166,I
Agricultural water withdrawal,Malawi,2018,1.166,I
Irrigation water requirement,Malawi,2002,0.3098,E
Irrigation water requirement,Malawi,2007,0.3098,I
Irrigation water requirement,Malawi,2012,0.3098,I
Irrigation water requirement,Malawi,2017,0.3098,I
Irrigation water requirement,Malawi,2018,0.3098,I
Irrigation water withdrawal,Malawi,2002,1.166,E
Irrigation water withdrawal,Malawi,2007,1.166,I
Irrigation water withdrawal,Malawi,2012,1.166,I
Irrigation water withdrawal,Malawi,2017,1.166,I
Irrigation water withdrawal,Malawi,2018,1.166,I
Total agricultural water managed area,Malaysia,1997,370.1436,E
Total agricultural water managed area,Malaysia,2002,382.5712666667,E
Total agricultural water managed area,Malaysia,2007,394.9989333333,E
Total agricultural water managed area,Malaysia,2012,401.97,E
Total agricultural water managed area,Malaysia,2017,401.97,E
Total agricultural water managed area,Malaysia,2018,401.97,E
Area equipped for irrigation: total,Malaysia,1997,370.1436,E
Area equipped for irrigation: total,Malaysia,2002,382.5712666667,E
Area equipped for irrigation: total,Malaysia,2007,394.9989333333,E
Area equipped for irrigation: total,Malaysia,2012,401.97,E
Area equipped for irrigation: total,Malaysia,2017,401.97,E
Area equipped for irrigation: total,Malaysia,2018,401.97,E
% of agricultural GVA produced by irrigated agriculture,Malaysia,1997,10.7707268653,E
% of agricultural GVA produced by irrigated agriculture,Malaysia,2002,10.6498732646,E
% of agricultural GVA produced by irrigated agriculture,Malaysia,2007,10.5452142719,E
% of agricultural GVA produced by irrigated agriculture,Malaysia,2012,9.5709198628,E
% of agricultural GVA produced by irrigated agriculture,Malaysia,2017,8.7411581164,E
% of agricultural GVA produced by irrigated agriculture,Malaysia,2018,8.7411581164,E
Ratio between rainfed and irrigated yields,Malaysia,1997,1.566,E
Ratio between rainfed and irrigated yields,Malaysia,2002,1.566,E
Ratio between rainfed and irrigated yields,Malaysia,2007,1.566,I
Ratio between rainfed and irrigated yields,Malaysia,2012,1.566,E
Ratio between rainfed and irrigated yields,Malaysia,2017,1.566,I
Ratio between rainfed and irrigated yields,Malaysia,2018,1.566,I
Agricultural water withdrawal as % of total renewable water resources,Malaysia,1997,0.4318965517,I
Agricultural water withdrawal as % of total renewable water resources,Malaysia,2002,0.4318965517,I
Agricultural water withdrawal as % of total renewable water resources,Malaysia,2007,0.4318965517,I
Agricultural water withdrawal as % of total renewable water resources,Malaysia,2012,0.4318965517,I
Agricultural water withdrawal as % of total renewable water resources,Malaysia,2017,0.4318965517,I
Agricultural water withdrawal as % of total renewable water resources,Malaysia,2018,0.4318965517,I
Agricultural water withdrawal,Malaysia,1997,2.505,I
Agricultural water withdrawal,Malaysia,2002,2.505,I
Agricultural water withdrawal,Malaysia,2007,2.505,I
Agricultural water withdrawal,Malaysia,2012,2.505,I
Agricultural water withdrawal,Malaysia,2017,2.505,I
Agricultural water withdrawal,Malaysia,2018,2.505,I
Irrigation water requirement,Malaysia,1997,1.271,I
Irrigation water requirement,Malaysia,2002,1.271,I
Irrigation water requirement,Malaysia,2007,1.271,I
Irrigation water requirement,Malaysia,2012,1.271,I
Irrigation water requirement,Malaysia,2017,1.271,I
Irrigation water requirement,Malaysia,2018,1.271,I
Irrigation water withdrawal,Malaysia,1997,2.505,I
Irrigation water withdrawal,Malaysia,2002,2.505,I
Irrigation water withdrawal,Malaysia,2007,2.505,I
Irrigation water withdrawal,Malaysia,2012,2.505,I
Irrigation water withdrawal,Malaysia,2017,2.505,I
Irrigation water withdrawal,Malaysia,2018,2.505,I
Total agricultural water managed area,Maldives,2002,0.0,I
Total agricultural water managed area,Maldives,2007,0.0,I
Total agricultural water managed area,Maldives,2012,0.0,I
Total agricultural water managed area,Maldives,2017,0.0,I
Total agricultural water managed area,Maldives,2018,0.0,I
Area equipped for irrigation: total,Maldives,2002,0.0,I
Area equipped for irrigation: total,Maldives,2007,0.0,I
Area equipped for irrigation: total,Maldives,2012,0.0,I
Area equipped for irrigation: total,Maldives,2017,0.0,I
Area equipped for irrigation: total,Maldives,2018,0.0,I
Agricultural water withdrawal as % of total renewable water resources,Maldives,1997,0.0,I
Agricultural water withdrawal as % of total renewable water resources,Maldives,2002,0.0,I
Agricultural water withdrawal as % of total renewable water resources,Maldives,2007,0.0,I
Agricultural water withdrawal as % of total renewable water resources,Maldives,2012,0.0,I
Agricultural water withdrawal as % of total renewable water resources,Maldives,2017,0.0,I
Agricultural water withdrawal as % of total renewable water resources,Maldives,2018,0.0,I
Agricultural water withdrawal,Maldives,1997,0.0,I
Agricultural water withdrawal,Maldives,2002,0.0,I
Agricultural water withdrawal,Maldives,2007,0.0,I
Agricultural water withdrawal,Maldives,2012,0.0,I
Agricultural water withdrawal,Maldives,2017,0.0,I
Agricultural water withdrawal,Maldives,2018,0.0,I
Irrigation water withdrawal,Maldives,2012,0.0,I
Irrigation water withdrawal,Maldives,2017,0.0,I
Irrigation water withdrawal,Maldives,2018,0.0,I
Total agricultural water managed area,Mali,1997,221.5741764706,E
Total agricultural water managed area,Mali,2002,436.7081069519,E
Total agricultural water managed area,Mali,2007,553.6074919786,E
Total agricultural water managed area,Mali,2012,625.095,E
Total agricultural water managed area,Mali,2017,625.095,E
Total agricultural water managed area,Mali,2018,625.095,E
Area equipped for irrigation: total,Mali,1997,88.0981764706,E
Area equipped for irrigation: total,Mali,2002,260.4321069519,E
Area equipped for irrigation: total,Mali,2007,321.8214919786,E
Area equipped for irrigation: total,Mali,2012,371.069,I
Area equipped for irrigation: total,Mali,2017,371.069,I
Area equipped for irrigation: total,Mali,2018,371.069,I
% of agricultural GVA produced by irrigated agriculture,Mali,1997,5.0492376198,E
% of agricultural GVA produced by irrigated agriculture,Mali,2002,4.2632592866,E
% of agricultural GVA produced by irrigated agriculture,Mali,2007,3.9613865876,E
% of agricultural GVA produced by irrigated agriculture,Mali,2012,3.6062875674,E
% of agricultural GVA produced by irrigated agriculture,Mali,2017,3.851952898,E
% of agricultural GVA produced by irrigated agriculture,Mali,2018,3.851952898,E
Ratio between rainfed and irrigated yields,Mali,1997,1.214,E
Ratio between rainfed and irrigated yields,Mali,2002,1.214,E
Ratio between rainfed and irrigated yields,Mali,2007,1.214,I
Ratio between rainfed and irrigated yields,Mali,2012,1.214,E
Ratio between rainfed and irrigated yields,Mali,2017,1.214,I
Ratio between rainfed and irrigated yields,Mali,2018,1.214,I
Agricultural water withdrawal as % of total renewable water resources,Mali,1997,3.315,I
Agricultural water withdrawal as % of total renewable water resources,Mali,2002,4.1725,I
Agricultural water withdrawal as % of total renewable water resources,Mali,2007,4.2291666667,I
Agricultural water withdrawal as % of total renewable water resources,Mali,2012,4.2291666667,I
Agricultural water withdrawal as % of total renewable water resources,Mali,2017,4.2291666667,I
Agricultural water withdrawal as % of total renewable water resources,Mali,2018,4.2291666667,I
Agricultural water withdrawal,Mali,1997,3.978,I
Agricultural water withdrawal,Mali,2002,5.007,I
Agricultural water withdrawal,Mali,2007,5.075,I
Agricultural water withdrawal,Mali,2012,5.075,I
Agricultural water withdrawal,Mali,2017,5.075,I
Agricultural water withdrawal,Mali,2018,5.075,I
Irrigation water requirement,Mali,2002,1.469,I
Irrigation water requirement,Mali,2007,1.469,I
Irrigation water requirement,Mali,2012,1.469,I
Irrigation water requirement,Mali,2017,1.469,I
Irrigation water requirement,Mali,2018,1.469,I
Irrigation water withdrawal,Mali,2007,5.0,I
Irrigation water withdrawal,Mali,2012,5.0,I
Irrigation water withdrawal,Mali,2017,5.0,I
Irrigation water withdrawal,Mali,2018,5.0,I
Total agricultural water managed area,Malta,1997,1.4,I
Total agricultural water managed area,Malta,2002,2.2,I
Total agricultural water managed area,Malta,2007,3.2,E
Total agricultural water managed area,Malta,2012,3.85,I
Area equipped for irrigation: total,Malta,1997,1.4,I
Area equipped for irrigation: total,Malta,2002,2.2,I
Area equipped for irrigation: total,Malta,2012,3.85,I
% of agricultural GVA produced by irrigated agriculture,Malta,1997,33.3611889791,E
% of agricultural GVA produced by irrigated agriculture,Malta,2002,36.9085191136,E
% of agricultural GVA produced by irrigated agriculture,Malta,2007,43.4973159049,E
% of agricultural GVA produced by irrigated agriculture,Malta,2018,47.2776952559,E
Ratio between rainfed and irrigated yields,Malta,2007,1.778,I
Ratio between rainfed and irrigated yields,Malta,2017,1.778,I
Ratio between rainfed and irrigated yields,Malta,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Malta,1997,22.5082508251,I
Agricultural water withdrawal as % of total renewable water resources,Malta,2002,37.4257425743,E
Agricultural water withdrawal as % of total renewable water resources,Malta,2007,40.198019802,E
Agricultural water withdrawal as % of total renewable water resources,Malta,2012,47.7227722772,E
Agricultural water withdrawal,Malta,1997,0.0113666667,I
Irrigation water requirement,Malta,2007,0.012,E
Irrigation water requirement,Malta,2012,0.012,I
Irrigation water requirement,Malta,2017,0.012,I
Irrigation water requirement,Malta,2018,0.012,I
Total agricultural water managed area,Mauritania,1997,99.104,E
Total agricultural water managed area,Mauritania,2002,82.594,E
Total agricultural water managed area,Mauritania,2007,108.78,I
Total agricultural water managed area,Mauritania,2012,108.78,I
Total agricultural water managed area,Mauritania,2017,108.78,I
Total agricultural water managed area,Mauritania,2018,108.78,I
Area equipped for irrigation: total,Mauritania,1997,45.01,I
Area equipped for irrigation: total,Mauritania,2002,45.01,I
Area equipped for irrigation: total,Mauritania,2007,45.01,I
Area equipped for irrigation: total,Mauritania,2012,45.01,I
Area equipped for irrigation: total,Mauritania,2017,45.01,I
Area equipped for irrigation: total,Mauritania,2018,45.01,I
% of agricultural GVA produced by irrigated agriculture,Mauritania,1997,16.1363148226,E
% of agricultural GVA produced by irrigated agriculture,Mauritania,2002,17.8357537526,E
% of agricultural GVA produced by irrigated agriculture,Mauritania,2007,27.7650598286,E
% of agricultural GVA produced by irrigated agriculture,Mauritania,2012,27.7650598286,E
% of agricultural GVA produced by irrigated agriculture,Mauritania,2017,27.7650598286,E
% of agricultural GVA produced by irrigated agriculture,Mauritania,2018,27.7650598286,E
Ratio between rainfed and irrigated yields,Mauritania,1997,3.569,E
Ratio between rainfed and irrigated yields,Mauritania,2002,3.569,E
Ratio between rainfed and irrigated yields,Mauritania,2007,3.569,I
Ratio between rainfed and irrigated yields,Mauritania,2012,3.569,E
Ratio between rainfed and irrigated yields,Mauritania,2017,3.569,I
Ratio between rainfed and irrigated yields,Mauritania,2018,3.569,I
Agricultural water withdrawal as % of total renewable water resources,Mauritania,1997,13.1578947368,I
Agricultural water withdrawal as % of total renewable water resources,Mauritania,2002,11.9429824561,I
Agricultural water withdrawal as % of total renewable water resources,Mauritania,2007,10.7280701754,I
Agricultural water withdrawal as % of total renewable water resources,Mauritania,2012,10.7280701754,I
Agricultural water withdrawal as % of total renewable water resources,Mauritania,2017,10.7280701754,I
Agricultural water withdrawal as % of total renewable water resources,Mauritania,2018,10.7280701754,I
Agricultural water withdrawal,Mauritania,1997,1.5,I
Agricultural water withdrawal,Mauritania,2002,1.3615,I
Agricultural water withdrawal,Mauritania,2007,1.223,I
Agricultural water withdrawal,Mauritania,2012,1.223,I
Agricultural water withdrawal,Mauritania,2017,1.223,I
Agricultural water withdrawal,Mauritania,2018,1.223,I
Irrigation water requirement,Mauritania,2007,0.3748,I
Irrigation water requirement,Mauritania,2012,0.3748,I
Irrigation water requirement,Mauritania,2017,0.3748,I
Irrigation water requirement,Mauritania,2018,0.3748,I
Irrigation water withdrawal,Mauritania,2007,1.223,I
Irrigation water withdrawal,Mauritania,2012,1.223,I
Irrigation water withdrawal,Mauritania,2017,1.223,I
Irrigation water withdrawal,Mauritania,2018,1.223,I
Total agricultural water managed area,Mauritius,1997,18.287,E
Total agricultural water managed area,Mauritius,2002,21.224,E
Total agricultural water managed area,Mauritius,2007,21.319,E
Total agricultural water managed area,Mauritius,2012,19.458,E
Area equipped for irrigation: total,Mauritius,1997,18.287,E
Area equipped for irrigation: total,Mauritius,2002,21.224,E
Area equipped for irrigation: total,Mauritius,2007,21.319,E
Area equipped for irrigation: total,Mauritius,2012,19.458,E
% of agricultural GVA produced by irrigated agriculture,Mauritius,2002,32.8296676671,E
% of agricultural GVA produced by irrigated agriculture,Mauritius,2007,33.1880343151,E
% of agricultural GVA produced by irrigated agriculture,Mauritius,2012,32.5250954282,E
% of agricultural GVA produced by irrigated agriculture,Mauritius,2018,32.1699966899,E
Ratio between rainfed and irrigated yields,Mauritius,1997,1.684,E
Ratio between rainfed and irrigated yields,Mauritius,2002,1.684,E
Ratio between rainfed and irrigated yields,Mauritius,2007,1.684,I
Ratio between rainfed and irrigated yields,Mauritius,2012,1.684,E
Ratio between rainfed and irrigated yields,Mauritius,2017,1.684,I
Ratio between rainfed and irrigated yields,Mauritius,2018,1.684,I
Agricultural water withdrawal as % of total renewable water resources,Mauritius,1997,16.6668144326,E
Agricultural water withdrawal as % of total renewable water resources,Mauritius,2002,17.4271193821,E
Agricultural water withdrawal as % of total renewable water resources,Mauritius,2007,15.3762268266,E
Agricultural water withdrawal as % of total renewable water resources,Mauritius,2012,13.2679025809,E
Agricultural water withdrawal as % of total renewable water resources,Mauritius,2017,12.5045438023,E
Agricultural water withdrawal as % of total renewable water resources,Mauritius,2018,11.0505270811,E
Agricultural water withdrawal,Mauritius,1997,0.458504065,I
Agricultural water withdrawal,Mauritius,2002,0.4794200542,I
Agricultural water withdrawal,Mauritius,2007,0.423,OF
Agricultural water withdrawal,Mauritius,2012,0.365,OF
Agricultural water withdrawal,Mauritius,2017,0.344,OF
Irrigation water requirement,Mauritius,2007,0.132,I
Irrigation water requirement,Mauritius,2012,0.132,I
Irrigation water requirement,Mauritius,2017,0.132,I
Irrigation water requirement,Mauritius,2018,0.132,I
Total agricultural water managed area,Mexico,1997,6255.9,E
Total agricultural water managed area,Mexico,2002,6313.3333333333,I
Total agricultural water managed area,Mexico,2007,5863.0828381644,E
Total agricultural water managed area,Mexico,2012,5669.3809818513,E
Area equipped for irrigation: total,Mexico,1997,6255.9,E
Area equipped for irrigation: total,Mexico,2002,6313.3333333333,I
Area equipped for irrigation: total,Mexico,2007,5863.0828381644,E
Area equipped for irrigation: total,Mexico,2012,5669.3809818513,E
% of agricultural GVA produced by irrigated agriculture,Mexico,1997,34.7428441235,E
% of agricultural GVA produced by irrigated agriculture,Mexico,2002,34.3510669669,E
% of agricultural GVA produced by irrigated agriculture,Mexico,2007,33.3277885855,E
Ratio between rainfed and irrigated yields,Mexico,1997,1.903,E
Ratio between rainfed and irrigated yields,Mexico,2002,1.903,E
Ratio between rainfed and irrigated yields,Mexico,2007,1.903,I
Ratio between rainfed and irrigated yields,Mexico,2012,1.903,E
Ratio between rainfed and irrigated yields,Mexico,2017,1.903,I
Ratio between rainfed and irrigated yields,Mexico,2018,1.903,I
Agricultural water withdrawal as % of total renewable water resources,Mexico,1997,13.1209297492,E
Agricultural water withdrawal as % of total renewable water resources,Mexico,2002,12.1458015796,E
Agricultural water withdrawal as % of total renewable water resources,Mexico,2007,13.1135686573,E
Agricultural water withdrawal as % of total renewable water resources,Mexico,2012,13.7154461688,E
Agricultural water withdrawal as % of total renewable water resources,Mexico,2017,14.4623804905,E
Agricultural water withdrawal,Mexico,1997,60.604,I
Agricultural water withdrawal,Mexico,2002,56.1,OF
Agricultural water withdrawal,Mexico,2007,60.57,OF
Agricultural water withdrawal,Mexico,2012,63.35,OF
Agricultural water withdrawal,Mexico,2017,66.8,OF
Irrigation water requirement,Mexico,1997,38.73,I
Irrigation water requirement,Mexico,2002,32.38,I
Irrigation water requirement,Mexico,2007,26.03,E
Irrigation water requirement,Mexico,2012,26.03,I
Irrigation water requirement,Mexico,2017,26.03,I
Irrigation water requirement,Mexico,2018,26.03,I
Irrigation water withdrawal,Mexico,2007,58.78,X
Agricultural water withdrawal,Monaco,1997,0.0,X
Agricultural water withdrawal,Monaco,2002,0.0,X
Agricultural water withdrawal,Monaco,2007,0.0,X
Agricultural water withdrawal,Monaco,2012,0.0,I
Agricultural water withdrawal,Monaco,2017,0.0,I
Agricultural water withdrawal,Monaco,2018,0.0,I
Total agricultural water managed area,Mongolia,1997,86.4581818182,E
Total agricultural water managed area,Mongolia,2002,89.1559090909,E
Total agricultural water managed area,Mongolia,2007,91.8536363636,E
Total agricultural water managed area,Mongolia,2012,94.5513636364,E
Total agricultural water managed area,Mongolia,2017,87.36,E
Total agricultural water managed area,Mongolia,2018,87.94,E
Area equipped for irrigation: total,Mongolia,1997,86.4581818182,E
Area equipped for irrigation: total,Mongolia,2002,89.1559090909,E
Area equipped for irrigation: total,Mongolia,2007,91.8536363636,E
Area equipped for irrigation: total,Mongolia,2012,94.5513636364,E
Area equipped for irrigation: total,Mongolia,2017,87.36,E
Area equipped for irrigation: total,Mongolia,2018,87.94,E
% of agricultural GVA produced by irrigated agriculture,Mongolia,1997,5.1011786052,E
% of agricultural GVA produced by irrigated agriculture,Mongolia,2002,5.4854174104,E
% of agricultural GVA produced by irrigated agriculture,Mongolia,2007,5.6898368815,E
% of agricultural GVA produced by irrigated agriculture,Mongolia,2012,5.2418061607,E
% of agricultural GVA produced by irrigated agriculture,Mongolia,2017,4.4384132896,E
% of agricultural GVA produced by irrigated agriculture,Mongolia,2018,4.4230926055,E
Ratio between rainfed and irrigated yields,Mongolia,2007,1.778,I
Ratio between rainfed and irrigated yields,Mongolia,2017,1.778,I
Ratio between rainfed and irrigated yields,Mongolia,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Mongolia,1997,0.6496463307,I
Agricultural water withdrawal as % of total renewable water resources,Mongolia,2002,0.6463306808,I
Agricultural water withdrawal as % of total renewable water resources,Mongolia,2007,0.6609195402,I
