,,Year,Value,Symbol
Industrial water withdrawal,Guinea-Bissau,2007,0.0119,I
Industrial water withdrawal,Guinea-Bissau,2012,0.0119,I
Industrial water withdrawal,Guinea-Bissau,2017,0.0119,I
Industrial water withdrawal,Guinea-Bissau,2018,0.0119,I
Total water withdrawal,Guinea-Bissau,1997,0.175,I
Total water withdrawal,Guinea-Bissau,2002,0.181,E
Total water withdrawal,Guinea-Bissau,2007,0.19,E
Total water withdrawal,Guinea-Bissau,2012,0.19,E
Total water withdrawal,Guinea-Bissau,2017,0.19,E
Total water withdrawal,Guinea-Bissau,2018,0.19,E
Municipal water withdrawal,Guyana,1997,0.024375,I
Municipal water withdrawal,Guyana,2002,0.04252,I
Municipal water withdrawal,Guyana,2007,0.0613,I
Municipal water withdrawal,Guyana,2012,0.0613,I
Municipal water withdrawal,Guyana,2017,0.0613,I
Municipal water withdrawal,Guyana,2018,0.0613,I
Industrial water withdrawal,Guyana,1997,0.008875,I
Industrial water withdrawal,Guyana,2002,0.01416,I
Industrial water withdrawal,Guyana,2007,0.0204,I
Industrial water withdrawal,Guyana,2012,0.0204,I
Industrial water withdrawal,Guyana,2017,0.0204,I
Industrial water withdrawal,Guyana,2018,0.0204,I
Total water withdrawal,Guyana,1997,1.5725,I
Total water withdrawal,Guyana,2002,1.60928,E
Total water withdrawal,Guyana,2007,1.5158,E
Total water withdrawal,Guyana,2012,1.4447,I
Total water withdrawal,Guyana,2017,1.4447,I
Total water withdrawal,Guyana,2018,1.4447,I
Municipal water withdrawal,Haiti,1997,0.1222857143,I
Municipal water withdrawal,Haiti,2002,0.1505,I
Municipal water withdrawal,Haiti,2007,0.1787142857,I
Municipal water withdrawal,Haiti,2012,0.19,I
Municipal water withdrawal,Haiti,2017,0.19,I
Municipal water withdrawal,Haiti,2018,0.19,I
Industrial water withdrawal,Haiti,1997,0.0112285714,I
Industrial water withdrawal,Haiti,2002,0.0278,I
Industrial water withdrawal,Haiti,2007,0.0443714286,I
Industrial water withdrawal,Haiti,2012,0.051,I
Industrial water withdrawal,Haiti,2017,0.051,I
Industrial water withdrawal,Haiti,2018,0.051,I
Total water withdrawal,Haiti,1997,1.3082285714,I
Total water withdrawal,Haiti,2002,1.3673,I
Total water withdrawal,Haiti,2007,1.4263714286,I
Total water withdrawal,Haiti,2012,1.45,I
Total water withdrawal,Haiti,2017,1.45,I
Total water withdrawal,Haiti,2018,1.45,I
Municipal water withdrawal,Honduras,1997,0.1764545455,I
Municipal water withdrawal,Honduras,2002,0.2919090909,I
Municipal water withdrawal,Honduras,2007,0.315,I
Municipal water withdrawal,Honduras,2012,0.315,I
Municipal water withdrawal,Honduras,2017,0.315,I
Municipal water withdrawal,Honduras,2018,0.315,I
Industrial water withdrawal,Honduras,1997,0.0932727273,I
Industrial water withdrawal,Honduras,2002,0.1105454545,I
Industrial water withdrawal,Honduras,2007,0.114,I
Industrial water withdrawal,Honduras,2012,0.114,I
Industrial water withdrawal,Honduras,2017,0.114,I
Industrial water withdrawal,Honduras,2018,0.114,I
Total water withdrawal,Honduras,2007,1.607,I
Total water withdrawal,Honduras,2012,1.607,I
Total water withdrawal,Honduras,2017,1.607,I
Total water withdrawal,Honduras,2018,1.607,I
Municipal water withdrawal,Hungary,1997,0.831775,I
Municipal water withdrawal,Hungary,2002,0.8311,X
Municipal water withdrawal,Hungary,2007,0.793,X
Municipal water withdrawal,Hungary,2012,0.716,X
Municipal water withdrawal,Hungary,2017,0.6245,OF
Industrial water withdrawal,Hungary,1997,4.6398333333,I
Industrial water withdrawal,Hungary,2007,4.486,X
Industrial water withdrawal,Hungary,2012,4.013,X
Industrial water withdrawal,Hungary,2017,3.358,OF
Industrial water withdrawal,Hungary,2018,3.358,I
Total water withdrawal,Hungary,1997,5.9030083333,E
Total water withdrawal,Hungary,2002,5.7197,E
Total water withdrawal,Hungary,2007,5.5871666667,E
Total water withdrawal,Hungary,2012,5.051,E
Total water withdrawal,Hungary,2017,4.5011,E
Total water withdrawal,Hungary,2018,4.5045,E
Municipal water withdrawal,Iceland,1997,0.082,I
Municipal water withdrawal,Iceland,2002,0.081,X
Municipal water withdrawal,Iceland,2007,0.0845,I
Municipal water withdrawal,Iceland,2012,0.094,OF
Municipal water withdrawal,Iceland,2017,0.08,I
Municipal water withdrawal,Iceland,2018,0.08,I
Industrial water withdrawal,Iceland,1997,0.0125,I
Industrial water withdrawal,Iceland,2002,0.014,X
Industrial water withdrawal,Iceland,2007,0.09575,I
Industrial water withdrawal,Iceland,2012,0.2,OF
Industrial water withdrawal,Iceland,2017,0.198,I
Industrial water withdrawal,Iceland,2018,0.198,I
Total water withdrawal,Iceland,1997,0.1645,I
Total water withdrawal,Iceland,2002,0.165,E
Total water withdrawal,Iceland,2007,0.2154,I
Total water withdrawal,Iceland,2012,0.2943,E
Total water withdrawal,Iceland,2017,0.2783,E
Total water withdrawal,Iceland,2018,0.2783,E
Municipal water withdrawal,India,1997,36.9,I
Municipal water withdrawal,India,2002,44.8,I
Municipal water withdrawal,India,2007,51.8,I
Municipal water withdrawal,India,2012,56.0,I
Municipal water withdrawal,India,2017,56.0,I
Municipal water withdrawal,India,2018,56.0,I
Industrial water withdrawal,India,1997,11.5,I
Industrial water withdrawal,India,2002,11.4,I
Industrial water withdrawal,India,2007,14.9,I
Industrial water withdrawal,India,2012,17.0,I
Industrial water withdrawal,India,2017,17.0,I
Industrial water withdrawal,India,2018,17.0,I
Total water withdrawal,India,1997,577.28,I
Total water withdrawal,India,2002,640.52,I
Total water withdrawal,India,2007,715.82,I
Total water withdrawal,India,2012,761.0,I
Total water withdrawal,India,2017,761.0,I
Total water withdrawal,India,2018,761.0,I
Municipal water withdrawal,Indonesia,1997,10.6097,I
Municipal water withdrawal,Indonesia,2002,13.474,I
Municipal water withdrawal,Indonesia,2007,15.7736363636,I
Municipal water withdrawal,Indonesia,2012,20.2327272727,I
Municipal water withdrawal,Indonesia,2017,23.8,I
Municipal water withdrawal,Indonesia,2018,23.8,I
Industrial water withdrawal,Indonesia,1997,5.2914,I
Industrial water withdrawal,Indonesia,2002,14.2988,I
Industrial water withdrawal,Indonesia,2007,21.8290909091,I
Industrial water withdrawal,Indonesia,2012,14.7768181818,I
Industrial water withdrawal,Indonesia,2017,9.135,I
Industrial water withdrawal,Indonesia,2018,9.135,I
Total water withdrawal,Indonesia,1997,101.6051,I
Total water withdrawal,Indonesia,2002,133.6385142857,E
Total water withdrawal,Indonesia,2007,176.2327272727,E
Total water withdrawal,Indonesia,2012,206.4038311688,E
Total water withdrawal,Indonesia,2017,222.635,I
Total water withdrawal,Indonesia,2018,222.635,I
Municipal water withdrawal,Iran (Islamic Republic of),1997,5.4,I
Municipal water withdrawal,Iran (Islamic Republic of),2002,5.35,I
Municipal water withdrawal,Iran (Islamic Republic of),2007,6.2,I
Municipal water withdrawal,Iran (Islamic Republic of),2012,6.2,I
Municipal water withdrawal,Iran (Islamic Republic of),2017,6.2,I
Municipal water withdrawal,Iran (Islamic Republic of),2018,6.2,I
Industrial water withdrawal,Iran (Islamic Republic of),1997,1.0,I
Industrial water withdrawal,Iran (Islamic Republic of),2002,1.05,I
Industrial water withdrawal,Iran (Islamic Republic of),2007,1.1,I
Industrial water withdrawal,Iran (Islamic Republic of),2012,1.1,I
Industrial water withdrawal,Iran (Islamic Republic of),2017,1.1,I
Industrial water withdrawal,Iran (Islamic Republic of),2018,1.1,I
Total water withdrawal,Iran (Islamic Republic of),1997,85.2,I
Total water withdrawal,Iran (Islamic Republic of),2002,90.9,I
Total water withdrawal,Iran (Islamic Republic of),2007,93.3,I
Total water withdrawal,Iran (Islamic Republic of),2012,93.3,I
Total water withdrawal,Iran (Islamic Republic of),2017,93.3,I
Total water withdrawal,Iran (Islamic Republic of),2018,93.3,I
Municipal water withdrawal,Iraq,1997,3.394,I
Municipal water withdrawal,Iraq,2002,3.8714285714,I
Municipal water withdrawal,Iraq,2007,2.8,I
Municipal water withdrawal,Iraq,2012,1.7285714286,I
Municipal water withdrawal,Iraq,2017,1.15,I
Industrial water withdrawal,Iraq,1997,7.432,I
Industrial water withdrawal,Iraq,2002,8.6142857143,I
Industrial water withdrawal,Iraq,2007,5.9,I
Industrial water withdrawal,Iraq,2012,3.1857142857,I
Total water withdrawal,Iraq,1997,59.04,I
Total water withdrawal,Iraq,2002,62.2857142857,I
Total water withdrawal,Iraq,2007,53.0,I
Total water withdrawal,Iraq,2012,43.7142857143,I
Municipal water withdrawal,Ireland,1997,0.51125,I
Municipal water withdrawal,Ireland,2002,0.58,X
Municipal water withdrawal,Ireland,2007,0.679,X
Municipal water withdrawal,Ireland,2017,0.7365,I
Industrial water withdrawal,Ireland,1997,0.4171538462,I
Industrial water withdrawal,Ireland,2002,0.2340769231,I
Industrial water withdrawal,Ireland,2007,0.051,X
Industrial water withdrawal,Ireland,2012,0.2641818182,I
Industrial water withdrawal,Ireland,2017,0.4773636364,I
Total water withdrawal,Ireland,1997,1.0931538462,E
Total water withdrawal,Ireland,2002,0.9550769231,E
Total water withdrawal,Ireland,2007,0.73,X
Total water withdrawal,Ireland,2012,0.9856818182,E
Total water withdrawal,Ireland,2017,1.2836136364,E
Municipal water withdrawal,Israel,1997,0.5552824834,I
Municipal water withdrawal,Israel,2002,0.688,OF
Municipal water withdrawal,Israel,2007,0.7005,I
Municipal water withdrawal,Israel,2012,0.7706,I
Industrial water withdrawal,Israel,1997,0.1134820399,I
Industrial water withdrawal,Israel,2002,0.122,OF
Industrial water withdrawal,Israel,2007,0.1215,I
Industrial water withdrawal,Israel,2012,0.1232,I
Total water withdrawal,Israel,1997,1.8568,I
Total water withdrawal,Israel,2002,1.831,E
Total water withdrawal,Israel,2007,1.8832,E
Total water withdrawal,Israel,2012,2.001,I
Municipal water withdrawal,Italy,1997,8.5307777778,I
Municipal water withdrawal,Italy,2002,9.0265,I
Municipal water withdrawal,Italy,2007,9.044,I
Municipal water withdrawal,Italy,2012,9.451,X
Municipal water withdrawal,Italy,2017,9.488,I
Municipal water withdrawal,Italy,2018,9.488,I
Industrial water withdrawal,Italy,1997,15.153,I
Industrial water withdrawal,Italy,2002,14.9684615385,I
Industrial water withdrawal,Italy,2007,11.6646153846,I
Industrial water withdrawal,Italy,2012,8.3607692308,I
Industrial water withdrawal,Italy,2017,7.7,I
Industrial water withdrawal,Italy,2018,7.7,I
Total water withdrawal,Italy,1997,44.7227063492,E
Total water withdrawal,Italy,2002,41.9706758242,E
Total water withdrawal,Italy,2007,33.5986153846,E
Total water withdrawal,Italy,2012,34.1267692308,E
Total water withdrawal,Italy,2017,34.188,E
Total water withdrawal,Italy,2018,34.188,E
Municipal water withdrawal,Jamaica,1997,0.2073333333,I
Municipal water withdrawal,Jamaica,2002,0.25775,I
Municipal water withdrawal,Jamaica,2007,0.2906666667,I
Municipal water withdrawal,Jamaica,2012,0.2973333333,I
Municipal water withdrawal,Jamaica,2017,0.14,I
Municipal water withdrawal,Jamaica,2018,0.14,I
Industrial water withdrawal,Jamaica,1997,0.0686666667,I
Industrial water withdrawal,Jamaica,2002,0.07325,I
Industrial water withdrawal,Jamaica,2007,0.2724444444,I
Industrial water withdrawal,Jamaica,2012,0.7635555556,I
Industrial water withdrawal,Jamaica,2017,1.1,I
Industrial water withdrawal,Jamaica,2018,1.1,I
Total water withdrawal,Jamaica,1997,0.9011428571,E
Total water withdrawal,Jamaica,2002,0.8675714286,E
Total water withdrawal,Jamaica,2007,1.0111111111,E
Total water withdrawal,Jamaica,2012,1.3974603175,E
Total water withdrawal,Jamaica,2017,1.354,I
Total water withdrawal,Jamaica,2018,1.354,I
Municipal water withdrawal,Japan,1997,16.764,I
Municipal water withdrawal,Japan,2018,14.6,I
Industrial water withdrawal,Japan,1997,14.726,I
Industrial water withdrawal,Japan,2018,11.0,I
Total water withdrawal,Japan,1997,90.37,E
Total water withdrawal,Japan,2002,84.65,E
Total water withdrawal,Japan,2007,82.98,E
Municipal water withdrawal,Jordan,1997,0.229625,I
Municipal water withdrawal,Jordan,2002,0.249,
Municipal water withdrawal,Jordan,2007,0.294,
Municipal water withdrawal,Jordan,2012,0.354,
Municipal water withdrawal,Jordan,2017,0.4569,I
Municipal water withdrawal,Jordan,2018,0.4569,I
Industrial water withdrawal,Jordan,1997,0.0355,I
Industrial water withdrawal,Jordan,2002,0.037,
Industrial water withdrawal,Jordan,2007,0.049,
Industrial water withdrawal,Jordan,2012,0.033,
Industrial water withdrawal,Jordan,2017,0.0325,I
Industrial water withdrawal,Jordan,2018,0.0325,I
Total water withdrawal,Jordan,1997,0.879625,I
Total water withdrawal,Jordan,2002,0.803,E
Total water withdrawal,Jordan,2007,0.932,E
Total water withdrawal,Jordan,2012,0.849,E
Total water withdrawal,Jordan,2017,1.0441,I
Total water withdrawal,Jordan,2018,1.0441,I
Municipal water withdrawal,Kazakhstan,1997,1.2194,I
Municipal water withdrawal,Kazakhstan,2002,2.285,OF
Municipal water withdrawal,Kazakhstan,2007,2.542,OF
Municipal water withdrawal,Kazakhstan,2012,2.487,OF
Municipal water withdrawal,Kazakhstan,2017,2.347,OF
Industrial water withdrawal,Kazakhstan,1997,5.338,I
Industrial water withdrawal,Kazakhstan,2002,4.811,OF
Industrial water withdrawal,Kazakhstan,2007,5.807,OF
Industrial water withdrawal,Kazakhstan,2012,6.417,OF
Industrial water withdrawal,Kazakhstan,2017,6.984,OF
Total water withdrawal,Kazakhstan,1997,28.6034,I
Total water withdrawal,Kazakhstan,2002,22.266,E
Total water withdrawal,Kazakhstan,2007,22.809,E
Total water withdrawal,Kazakhstan,2012,21.394,E
Total water withdrawal,Kazakhstan,2017,24.451,E
Municipal water withdrawal,Kenya,1997,0.4390769231,I
Municipal water withdrawal,Kenya,2002,0.4648461538,I
Municipal water withdrawal,Kenya,2007,0.8791428571,I
Municipal water withdrawal,Kenya,2012,1.1862948415,I
Municipal water withdrawal,Kenya,2017,0.495,I
Municipal water withdrawal,Kenya,2018,0.495,I
Industrial water withdrawal,Kenya,1997,0.0907692308,I
Industrial water withdrawal,Kenya,2002,0.0984615385,I
Industrial water withdrawal,Kenya,2007,0.1142857143,I
Industrial water withdrawal,Kenya,2012,0.1250310752,I
Industrial water withdrawal,Kenya,2017,0.303,I
Industrial water withdrawal,Kenya,2018,0.303,I
Total water withdrawal,Kenya,1997,1.7066461538,E
Total water withdrawal,Kenya,2002,2.0666410256,E
Total water withdrawal,Kenya,2007,2.8331428571,I
Total water withdrawal,Kenya,2012,3.2188,I
Total water withdrawal,Kenya,2017,4.032,I
Total water withdrawal,Kenya,2018,4.032,I
Municipal water withdrawal,Kuwait,1997,0.2952285714,I
Municipal water withdrawal,Kuwait,2002,0.4005,OF
Municipal water withdrawal,Kuwait,2007,0.4483,I
Municipal water withdrawal,Kuwait,2012,0.4483,I
Municipal water withdrawal,Kuwait,2017,0.4483,I
Municipal water withdrawal,Kuwait,2018,0.4483,I
Industrial water withdrawal,Kuwait,1997,0.0191142857,I
Industrial water withdrawal,Kuwait,2002,0.0208,OF
Industrial water withdrawal,Kuwait,2007,0.0233,I
Industrial water withdrawal,Kuwait,2012,0.0233,I
Industrial water withdrawal,Kuwait,2017,0.0233,I
Industrial water withdrawal,Kuwait,2018,0.0233,I
Total water withdrawal,Kuwait,1997,0.7013053571,E
Total water withdrawal,Kuwait,2002,0.9132,E
Total water withdrawal,Kuwait,2007,1.0387692308,E
Total water withdrawal,Kuwait,2012,1.1140384615,E
Total water withdrawal,Kuwait,2017,1.25,E
Total water withdrawal,Kuwait,2018,1.25,E
Municipal water withdrawal,Kyrgyzstan,1997,0.3105,I
Municipal water withdrawal,Kyrgyzstan,2002,0.288,I
Municipal water withdrawal,Kyrgyzstan,2007,0.224,I
Municipal water withdrawal,Kyrgyzstan,2012,0.224,I
Municipal water withdrawal,Kyrgyzstan,2017,0.224,I
Municipal water withdrawal,Kyrgyzstan,2018,0.224,I
Industrial water withdrawal,Kyrgyzstan,1997,0.2995,I
Industrial water withdrawal,Kyrgyzstan,2002,0.3186666667,I
Industrial water withdrawal,Kyrgyzstan,2007,0.336,I
Industrial water withdrawal,Kyrgyzstan,2012,0.336,I
Industrial water withdrawal,Kyrgyzstan,2017,0.336,I
Industrial water withdrawal,Kyrgyzstan,2018,0.336,I
Total water withdrawal,Kyrgyzstan,1997,10.083,I
Total water withdrawal,Kyrgyzstan,2002,9.389,I
Total water withdrawal,Kyrgyzstan,2007,7.9376,E
Total water withdrawal,Kyrgyzstan,2012,7.66,E
Total water withdrawal,Kyrgyzstan,2017,7.66,E
Total water withdrawal,Kyrgyzstan,2018,7.66,E
Municipal water withdrawal,Lao People's Democratic Republic,1997,0.11095,I
Municipal water withdrawal,Lao People's Democratic Republic,2002,0.126825,I
Municipal water withdrawal,Lao People's Democratic Republic,2007,0.13,I
Municipal water withdrawal,Lao People's Democratic Republic,2012,0.13,I
Municipal water withdrawal,Lao People's Democratic Republic,2017,0.13,I
Municipal water withdrawal,Lao People's Democratic Republic,2018,0.13,I
Industrial water withdrawal,Lao People's Democratic Republic,1997,0.143375,I
Industrial water withdrawal,Lao People's Democratic Republic,2002,0.1655625,I
Industrial water withdrawal,Lao People's Democratic Republic,2007,0.17,I
Industrial water withdrawal,Lao People's Democratic Republic,2012,0.17,I
Industrial water withdrawal,Lao People's Democratic Republic,2017,0.17,I
Industrial water withdrawal,Lao People's Democratic Republic,2018,0.17,I
Total water withdrawal,Lao People's Democratic Republic,2007,4.399,E
Total water withdrawal,Lao People's Democratic Republic,2012,6.664,E
Total water withdrawal,Lao People's Democratic Republic,2017,7.32,E
Total water withdrawal,Lao People's Democratic Republic,2018,7.32,E
Municipal water withdrawal,Latvia,2007,0.125,X
Municipal water withdrawal,Latvia,2012,0.1631,X
Industrial water withdrawal,Latvia,2007,0.0426,X
Industrial water withdrawal,Latvia,2012,0.0563,X
Total water withdrawal,Latvia,1997,0.3718,I
Total water withdrawal,Latvia,2002,0.2563,X
Total water withdrawal,Latvia,2007,0.2182,E
Total water withdrawal,Latvia,2012,0.2602,E
Municipal water withdrawal,Lebanon,1997,0.40105,I
Municipal water withdrawal,Lebanon,2002,0.41246,I
Municipal water withdrawal,Lebanon,2007,0.352,I
Municipal water withdrawal,Lebanon,2012,0.282,I
Municipal water withdrawal,Lebanon,2017,0.24,I
Municipal water withdrawal,Lebanon,2018,0.24,I
Industrial water withdrawal,Lebanon,1997,0.06445,I
Industrial water withdrawal,Lebanon,2002,0.10734,I
Industrial water withdrawal,Lebanon,2007,0.3,I
Industrial water withdrawal,Lebanon,2012,0.675,I
Industrial water withdrawal,Lebanon,2017,0.9,I
Industrial water withdrawal,Lebanon,2018,0.9,I
Total water withdrawal,Lebanon,1997,1.363,I
Total water withdrawal,Lebanon,2002,1.3838,I
Total water withdrawal,Lebanon,2007,1.416,I
Total water withdrawal,Lebanon,2012,1.681,I
Total water withdrawal,Lebanon,2017,1.84,I
Total water withdrawal,Lebanon,2018,1.84,I
Municipal water withdrawal,Lesotho,1997,0.0179230769,I
Municipal water withdrawal,Lesotho,2002,0.02,I
Municipal water withdrawal,Lesotho,2007,0.02,I
Municipal water withdrawal,Lesotho,2012,0.02,I
Municipal water withdrawal,Lesotho,2017,0.02,I
Municipal water withdrawal,Lesotho,2018,0.02,I
Industrial water withdrawal,Lesotho,1997,0.0179230769,I
Industrial water withdrawal,Lesotho,2002,0.02,I
Industrial water withdrawal,Lesotho,2007,0.02,I
Industrial water withdrawal,Lesotho,2012,0.02,I
Industrial water withdrawal,Lesotho,2017,0.02,I
Industrial water withdrawal,Lesotho,2018,0.02,I
Total water withdrawal,Lesotho,1997,0.0436794872,E
Total water withdrawal,Lesotho,2002,0.0438,E
Total water withdrawal,Lesotho,2007,0.0438,E
Total water withdrawal,Lesotho,2012,0.0438,E
Total water withdrawal,Lesotho,2017,0.0438,E
Total water withdrawal,Lesotho,2018,0.0438,E
Municipal water withdrawal,Liberia,1997,0.0627923077,I
Municipal water withdrawal,Liberia,2002,0.07474,I
Municipal water withdrawal,Liberia,2007,0.0802,I
Municipal water withdrawal,Liberia,2012,0.0802,I
Municipal water withdrawal,Liberia,2017,0.0802,I
Municipal water withdrawal,Liberia,2018,0.0802,I
Industrial water withdrawal,Liberia,1997,0.0403615385,I
Industrial water withdrawal,Liberia,2002,0.0498,I
Industrial water withdrawal,Liberia,2007,0.0534,I
Industrial water withdrawal,Liberia,2012,0.0534,I
Industrial water withdrawal,Liberia,2017,0.0534,I
Industrial water withdrawal,Liberia,2018,0.0534,I
Total water withdrawal,Liberia,1997,0.1306153846,I
Total water withdrawal,Liberia,2002,0.13684,E
Total water withdrawal,Liberia,2007,0.1459,E
Total water withdrawal,Liberia,2012,0.1459,E
Total water withdrawal,Liberia,2017,0.1459,E
Total water withdrawal,Liberia,2018,0.1459,E
Municipal water withdrawal,Libya,1997,0.55502,I
Municipal water withdrawal,Libya,2002,0.6406269071,I
Municipal water withdrawal,Libya,2007,0.6904051912,I
Municipal water withdrawal,Libya,2012,0.7,OF
Municipal water withdrawal,Libya,2017,0.7,I
Municipal water withdrawal,Libya,2018,0.7,I
Industrial water withdrawal,Libya,1997,0.11602,I
Industrial water withdrawal,Libya,2002,0.1386274619,I
Industrial water withdrawal,Libya,2007,0.1861204676,I
Industrial water withdrawal,Libya,2012,0.28,OF
Industrial water withdrawal,Libya,2017,0.28,I
Industrial water withdrawal,Libya,2018,0.28,I
Total water withdrawal,Libya,1997,4.46284,I
Total water withdrawal,Libya,2002,4.5432,I
Total water withdrawal,Libya,2007,5.1435714286,I
Total water withdrawal,Libya,2012,5.83,E
Total water withdrawal,Libya,2017,5.83,I
Total water withdrawal,Libya,2018,5.83,I
Municipal water withdrawal,Liechtenstein,2017,0.0079,OF
Municipal water withdrawal,Liechtenstein,2018,0.0079,I
Municipal water withdrawal,Lithuania,1997,0.194,I
Municipal water withdrawal,Lithuania,2002,0.165825,I
Municipal water withdrawal,Lithuania,2007,0.13495,I
Municipal water withdrawal,Lithuania,2012,0.104075,I
Municipal water withdrawal,Lithuania,2017,0.1304,OF
Industrial water withdrawal,Lithuania,1997,3.607,I
Industrial water withdrawal,Lithuania,2002,2.3602384615,I
Industrial water withdrawal,Lithuania,2007,1.4464307692,I
Industrial water withdrawal,Lithuania,2012,0.5326230769,I
Industrial water withdrawal,Lithuania,2017,0.0697,OF
Total water withdrawal,Lithuania,1997,3.8138,E
Total water withdrawal,Lithuania,2002,2.5946634615,E
Total water withdrawal,Lithuania,2007,2.269,X
Total water withdrawal,Lithuania,2012,0.7005480769,E
Municipal water withdrawal,Luxembourg,1997,0.04405,I
Municipal water withdrawal,Luxembourg,2002,0.04517,I
Municipal water withdrawal,Luxembourg,2007,0.04362,I
Municipal water withdrawal,Luxembourg,2017,0.0436,OF
Industrial water withdrawal,Luxembourg,1997,0.0143,I
Industrial water withdrawal,Luxembourg,2002,0.0111181818,I
Industrial water withdrawal,Luxembourg,2007,0.0059818182,I
Industrial water withdrawal,Luxembourg,2012,0.0037,X
Industrial water withdrawal,Luxembourg,2017,0.0016,OF
Total water withdrawal,Luxembourg,1997,0.05855,E
Total water withdrawal,Luxembourg,2002,0.0564609091,E
Total water withdrawal,Luxembourg,2007,0.0497290909,E
Total water withdrawal,Luxembourg,2012,0.0445,E
Municipal water withdrawal,Madagascar,1997,0.2245875,I
Municipal water withdrawal,Madagascar,2002,0.26152,I
Municipal water withdrawal,Madagascar,2007,0.395,I
Municipal water withdrawal,Madagascar,2012,0.395,I
Municipal water withdrawal,Madagascar,2017,0.395,I
Municipal water withdrawal,Madagascar,2018,0.395,I
Industrial water withdrawal,Madagascar,1997,0.106275,I
Industrial water withdrawal,Madagascar,2002,0.14324,I
Industrial water withdrawal,Madagascar,2007,0.1619,I
Industrial water withdrawal,Madagascar,2012,0.1619,I
Industrial water withdrawal,Madagascar,2017,0.1619,I
Industrial water withdrawal,Madagascar,2018,0.1619,I
Total water withdrawal,Madagascar,1997,13.9196125,I
Total water withdrawal,Madagascar,2002,13.40476,I
Total water withdrawal,Madagascar,2007,13.5569,E
Total water withdrawal,Madagascar,2012,13.5569,E
Total water withdrawal,Madagascar,2017,13.5569,E
Total water withdrawal,Madagascar,2018,13.5569,E
Municipal water withdrawal,Malawi,1997,0.1073,I
Municipal water withdrawal,Malawi,2002,0.129,I
Municipal water withdrawal,Malawi,2007,0.1431,I
Municipal water withdrawal,Malawi,2012,0.1431,I
Municipal water withdrawal,Malawi,2017,0.1431,I
Municipal water withdrawal,Malawi,2018,0.1431,I
Industrial water withdrawal,Malawi,1997,0.03595,I
Industrial water withdrawal,Malawi,2002,0.04302,I
Industrial water withdrawal,Malawi,2007,0.0477,I
Industrial water withdrawal,Malawi,2012,0.0477,I
Industrial water withdrawal,Malawi,2017,0.0477,I
Industrial water withdrawal,Malawi,2018,0.0477,I
Total water withdrawal,Malawi,1997,1.086125,E
Total water withdrawal,Malawi,2002,1.33802,E
Total water withdrawal,Malawi,2007,1.3568,I
Total water withdrawal,Malawi,2012,1.3568,I
Total water withdrawal,Malawi,2017,1.3568,I
Total water withdrawal,Malawi,2018,1.3568,I
Municipal water withdrawal,Malaysia,1997,1.342,I
Municipal water withdrawal,Malaysia,2002,1.342,I
Municipal water withdrawal,Malaysia,2007,1.342,I
Municipal water withdrawal,Malaysia,2012,1.342,I
Municipal water withdrawal,Malaysia,2017,1.342,I
Municipal water withdrawal,Malaysia,2018,1.342,I
Industrial water withdrawal,Malaysia,1997,1.641,I
Industrial water withdrawal,Malaysia,2002,1.641,I
Industrial water withdrawal,Malaysia,2007,1.641,I
Industrial water withdrawal,Malaysia,2012,1.641,I
Industrial water withdrawal,Malaysia,2017,1.641,I
Industrial water withdrawal,Malaysia,2018,1.641,I
Total water withdrawal,Malaysia,1997,5.488,E
Total water withdrawal,Malaysia,2002,5.488,E
Total water withdrawal,Malaysia,2007,5.488,E
Total water withdrawal,Malaysia,2012,5.488,E
Total water withdrawal,Malaysia,2017,5.488,E
Total water withdrawal,Malaysia,2018,5.488,E
Municipal water withdrawal,Maldives,1997,0.0055307692,I
Municipal water withdrawal,Maldives,2002,0.00605,I
Municipal water withdrawal,Maldives,2007,0.005675,I
Municipal water withdrawal,Maldives,2012,0.0056,I
Municipal water withdrawal,Maldives,2017,0.0056,I
Municipal water withdrawal,Maldives,2018,0.0056,I
Industrial water withdrawal,Maldives,1997,0.0001769231,I
Industrial water withdrawal,Maldives,2002,0.000225,I
Industrial water withdrawal,Maldives,2007,0.0002875,I
Industrial water withdrawal,Maldives,2012,0.0003,I
Industrial water withdrawal,Maldives,2017,0.0003,I
Industrial water withdrawal,Maldives,2018,0.0003,I
Total water withdrawal,Maldives,1997,0.0057076923,E
Total water withdrawal,Maldives,2002,0.006275,E
Total water withdrawal,Maldives,2007,0.0057809524,I
Total water withdrawal,Maldives,2012,0.0059,I
Total water withdrawal,Maldives,2017,0.0059,I
Total water withdrawal,Maldives,2018,0.0059,I
Municipal water withdrawal,Mali,1997,0.0691052632,I
Municipal water withdrawal,Mali,2002,0.0901578947,I
Municipal water withdrawal,Mali,2007,0.107,I
Municipal water withdrawal,Mali,2012,0.107,I
Municipal water withdrawal,Mali,2017,0.107,I
Municipal water withdrawal,Mali,2018,0.107,I
Industrial water withdrawal,Mali,1997,0.0087368421,I
Industrial water withdrawal,Mali,2002,0.0061052632,I
Industrial water withdrawal,Mali,2007,0.004,I
Industrial water withdrawal,Mali,2012,0.004,I
Industrial water withdrawal,Mali,2017,0.004,I
Industrial water withdrawal,Mali,2018,0.004,I
Total water withdrawal,Mali,1997,4.0558421053,E
Total water withdrawal,Mali,2002,5.1032631579,E
Total water withdrawal,Mali,2007,5.186,I
Total water withdrawal,Mali,2012,5.186,I
Total water withdrawal,Mali,2017,5.186,I
