,,Year,Value,Symbol
SDG 6.4.1. Industrial Water Use Efficiency,Gambia,2002,6.6318008084,E
SDG 6.4.1. Services Water Use Efficiency,Gambia,1997,20.2662560014,E
SDG 6.4.1. Services Water Use Efficiency,Gambia,2002,17.3352355568,E
SDG 6.4.2. Water Stress,Georgia,1997,7.7565906623,E
SDG 6.4.2. Water Stress,Georgia,2002,6.1059283388,E
SDG 6.4.2. Water Stress,Georgia,2007,5.9272529859,E
SDG 6.4.2. Water Stress,Georgia,2018,4.2056026059,E
SDG 6.4.1. Water Use Efficiency,Georgia,2007,4.8582568019,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,2007,0.3749382272,E
SDG 6.4.1. Industrial Water Use Efficiency,Georgia,1997,2.7268596329,E
SDG 6.4.1. Industrial Water Use Efficiency,Georgia,2002,3.8657335591,E
SDG 6.4.1. Industrial Water Use Efficiency,Georgia,2007,4.1371531817,E
SDG 6.4.1. Services Water Use Efficiency,Georgia,1997,7.098043417,E
SDG 6.4.1. Services Water Use Efficiency,Georgia,2002,12.4499480217,E
SDG 6.4.1. Services Water Use Efficiency,Georgia,2007,18.8759734065,E
SDG 6.4.2. Water Stress,Germany,1997,64.9434523575,E
SDG 6.4.2. Water Stress,Germany,2002,58.632735339,E
SDG 6.4.2. Water Stress,Germany,2007,44.2160087719,E
SDG 6.4.2. Water Stress,Germany,2012,38.2136330409,E
SDG 6.4.2. Water Stress,Germany,2017,33.5019188596,E
SDG 6.4.2. Water Stress,Germany,2018,33.5019188596,E
SDG 6.4.2. Water Stress,Ghana,1997,3.983435048,E
SDG 6.4.2. Water Stress,Ghana,2002,4.5172188317,E
SDG 6.4.2. Water Stress,Ghana,2007,5.108435048,E
SDG 6.4.2. Water Stress,Ghana,2012,5.7345248474,E
SDG 6.4.2. Water Stress,Ghana,2017,6.3147340889,E
SDG 6.4.2. Water Stress,Ghana,2018,6.3147340889,E
SDG 6.4.1. Water Use Efficiency,Ghana,1997,13.4356998679,I
SDG 6.4.1. Water Use Efficiency,Ghana,2002,15.1013123356,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,1997,0.0375106138,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,2002,0.0587365556,E
SDG 6.4.1. Industrial Water Use Efficiency,Ghana,1997,61.8002852095,E
SDG 6.4.1. Industrial Water Use Efficiency,Ghana,2002,72.1212758829,E
SDG 6.4.1. Industrial Water Use Efficiency,Ghana,2007,84.4705668177,E
SDG 6.4.1. Services Water Use Efficiency,Ghana,1997,30.3153182335,E
SDG 6.4.1. Services Water Use Efficiency,Ghana,2002,36.9445083529,E
SDG 6.4.1. Services Water Use Efficiency,Ghana,2007,47.4070417,E
SDG 6.4.2. Water Stress,Greece,1997,17.5703014364,E
SDG 6.4.2. Water Stress,Greece,2002,18.6850091038,E
SDG 6.4.2. Water Stress,Greece,2007,19.4612583451,E
SDG 6.4.2. Water Stress,Greece,2012,20.0991300829,E
SDG 6.4.2. Water Stress,Greece,2018,20.4774428485,E
SDG 6.4.2. Water Stress,Grenada,2007,5.4555555556,I
SDG 6.4.2. Water Stress,Grenada,2012,6.5944444444,I
SDG 6.4.2. Water Stress,Grenada,2017,7.05,I
SDG 6.4.2. Water Stress,Grenada,2018,7.05,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Grenada,2012,1.7359350409,E
Environmental Flow Requirements,Guatemala,1997,70.02,X
Environmental Flow Requirements,Guatemala,2002,70.02,X
Environmental Flow Requirements,Guatemala,2007,70.02,X
Environmental Flow Requirements,Guatemala,2012,70.02,X
Environmental Flow Requirements,Guatemala,2017,70.02,X
SDG 6.4.2. Water Stress,Guatemala,2002,4.5029160395,E
SDG 6.4.2. Water Stress,Guatemala,2007,5.7420970807,E
SDG 6.4.2. Water Stress,Guatemala,2012,5.7420970807,E
SDG 6.4.2. Water Stress,Guatemala,2017,5.7420970807,E
SDG 6.4.2. Water Stress,Guatemala,2018,5.7420970807,E
Environmental Flow Requirements,Guinea,1997,161.0,X
Environmental Flow Requirements,Guinea,2002,161.0,X
Environmental Flow Requirements,Guinea,2007,161.0,X
Environmental Flow Requirements,Guinea,2012,161.0,X
Environmental Flow Requirements,Guinea,2017,161.0,X
SDG 6.4.2. Water Stress,Guinea,1997,0.9467455621,E
SDG 6.4.2. Water Stress,Guinea,2002,0.8634615385,E
SDG 6.4.2. Water Stress,Guinea,2007,0.9578698225,E
SDG 6.4.2. Water Stress,Guinea,2012,1.144852071,E
SDG 6.4.2. Water Stress,Guinea,2017,1.3318343195,E
SDG 6.4.2. Water Stress,Guinea,2018,1.3692307692,E
SDG 6.4.1. Water Use Efficiency,Guinea,2002,7.0249163389,I
SDG 6.4.1. Water Use Efficiency,Guinea,2007,7.4244858323,I
SDG 6.4.1. Water Use Efficiency,Guinea,2012,7.6328803966,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea,2002,0.0511785511,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea,2007,0.0306079476,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea,2012,0.0283993647,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea,2002,32.3698921266,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea,2007,34.2196005239,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea,2012,41.7198428847,E
SDG 6.4.1. Services Water Use Efficiency,Guinea,2002,10.7780448698,E
SDG 6.4.1. Services Water Use Efficiency,Guinea,2007,13.8319589101,E
SDG 6.4.1. Services Water Use Efficiency,Guinea,2012,15.3350679122,E
SDG 6.4.2. Water Stress,Guinea-Bissau,1997,1.4957264957,E
SDG 6.4.2. Water Stress,Guinea-Bissau,2002,1.4957264957,E
SDG 6.4.2. Water Stress,Guinea-Bissau,2007,1.4957264957,E
SDG 6.4.2. Water Stress,Guinea-Bissau,2012,1.4957264957,E
SDG 6.4.2. Water Stress,Guinea-Bissau,2017,1.4957264957,E
SDG 6.4.2. Water Stress,Guinea-Bissau,2018,1.4957264957,E
SDG 6.4.1. Water Use Efficiency,Guinea-Bissau,1997,2.5027579832,I
SDG 6.4.1. Water Use Efficiency,Guinea-Bissau,2002,2.151047187,I
SDG 6.4.1. Water Use Efficiency,Guinea-Bissau,2007,2.3557371444,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea-Bissau,1997,0.0679103599,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea-Bissau,2002,0.0589829668,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea-Bissau,2007,0.0679123212,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea-Bissau,1997,14.1579028397,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea-Bissau,2002,11.5178304124,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea-Bissau,2007,8.6198264489,E
SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,1997,13.6930579354,E
SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2002,9.8664553532,E
SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2007,9.8309310393,E
SDG 6.4.2. Water Stress,Guyana,1997,3.5901826484,E
SDG 6.4.2. Water Stress,Guyana,2002,3.6741552511,E
SDG 6.4.2. Water Stress,Guyana,2007,3.4607305936,E
SDG 6.4.2. Water Stress,Guyana,2012,3.2984018265,E
SDG 6.4.2. Water Stress,Guyana,2017,3.2984018265,E
SDG 6.4.2. Water Stress,Guyana,2018,3.2984018265,E
SDG 6.4.2. Water Stress,Haiti,1997,12.0752129539,E
SDG 6.4.2. Water Stress,Haiti,2002,12.6204541259,E
SDG 6.4.2. Water Stress,Haiti,2007,13.1656952979,E
SDG 6.4.2. Water Stress,Haiti,2012,13.3837917667,E
SDG 6.4.2. Water Stress,Haiti,2017,13.3837917667,E
SDG 6.4.2. Water Stress,Haiti,2018,13.3837917667,E
SDG 6.4.1. Water Use Efficiency,Haiti,1997,3.8832291504,I
SDG 6.4.1. Water Use Efficiency,Haiti,2002,4.0213565009,I
SDG 6.4.1. Water Use Efficiency,Haiti,2007,3.9784768691,I
SDG 6.4.1. Water Use Efficiency,Haiti,2017,4.8938857936,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Haiti,1997,0.1353784718,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Haiti,2002,0.1493593332,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Haiti,2007,0.1493741418,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Haiti,2017,0.2042398556,E
SDG 6.4.1. Industrial Water Use Efficiency,Haiti,1997,182.9499848663,E
SDG 6.4.1. Industrial Water Use Efficiency,Haiti,2002,80.5768049521,E
SDG 6.4.1. Industrial Water Use Efficiency,Haiti,2007,57.039579093,E
SDG 6.4.1. Industrial Water Use Efficiency,Haiti,2017,51.5187443226,E
SDG 6.4.1. Services Water Use Efficiency,Haiti,1997,23.443894023,E
SDG 6.4.1. Services Water Use Efficiency,Haiti,2002,20.4702811882,E
SDG 6.4.1. Services Water Use Efficiency,Haiti,2007,16.5857941529,E
SDG 6.4.1. Services Water Use Efficiency,Haiti,2017,22.2197497624,E
SDG 6.4.2. Water Stress,Honduras,2007,4.621268764,E
SDG 6.4.2. Water Stress,Honduras,2012,4.621268764,E
SDG 6.4.2. Water Stress,Honduras,2017,4.621268764,E
SDG 6.4.2. Water Stress,Honduras,2018,4.621268764,E
SDG 6.4.1. Water Use Efficiency,Honduras,2007,8.9016971326,I
SDG 6.4.1. Water Use Efficiency,Honduras,2012,10.2019275249,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Honduras,2007,0.1493685988,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Honduras,2012,0.1989956513,E
SDG 6.4.1. Industrial Water Use Efficiency,Honduras,1997,28.6548690852,E
SDG 6.4.1. Industrial Water Use Efficiency,Honduras,2002,28.856103393,E
SDG 6.4.1. Industrial Water Use Efficiency,Honduras,2007,36.8148377948,E
SDG 6.4.1. Industrial Water Use Efficiency,Honduras,2012,41.2583471187,E
SDG 6.4.1. Services Water Use Efficiency,Honduras,1997,30.4742885203,E
SDG 6.4.1. Services Water Use Efficiency,Honduras,2002,24.3573026179,E
SDG 6.4.1. Services Water Use Efficiency,Honduras,2007,31.5307288066,E
SDG 6.4.1. Services Water Use Efficiency,Honduras,2012,36.3702510595,E
SDG 6.4.2. Water Stress,Hungary,1997,10.3088658607,E
SDG 6.4.2. Water Stress,Hungary,2002,9.9481865285,E
SDG 6.4.2. Water Stress,Hungary,2007,9.4761082326,E
SDG 6.4.2. Water Stress,Hungary,2012,8.7236614853,E
SDG 6.4.2. Water Stress,Hungary,2017,7.7702936097,E
SDG 6.4.2. Water Stress,Hungary,2018,7.6511226252,E
SDG 6.4.2. Water Stress,Iceland,1997,0.2235358065,E
SDG 6.4.2. Water Stress,Iceland,2002,0.2242152466,E
SDG 6.4.2. Water Stress,Iceland,2007,0.2909022965,E
SDG 6.4.2. Water Stress,Iceland,2012,0.3995108031,E
SDG 6.4.2. Water Stress,Iceland,2017,0.394075282,E
SDG 6.4.2. Water Stress,Iceland,2018,0.394075282,E
SDG 6.4.1. Industrial Water Use Efficiency,Iceland,1997,168.7461399345,E
SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2012,11.9032785034,E
SDG 6.4.1. Services Water Use Efficiency,Iceland,1997,67.8865285188,E
SDG 6.4.1. Services Water Use Efficiency,Iceland,2012,110.5712227439,E
Environmental Flow Requirements,India,1997,937.1,X
Environmental Flow Requirements,India,2002,937.1,X
Environmental Flow Requirements,India,2007,937.1,X
Environmental Flow Requirements,India,2012,937.1,X
Environmental Flow Requirements,India,2017,937.1,X
SDG 6.4.2. Water Stress,India,1997,59.2811306223,E
SDG 6.4.2. Water Stress,India,2002,65.7752598069,E
SDG 6.4.2. Water Stress,India,2012,66.4920928322,E
SDG 6.4.2. Water Stress,India,2017,66.4920928322,E
SDG 6.4.2. Water Stress,India,2018,66.4920928322,E
SDG 6.4.1. Water Use Efficiency,India,1997,0.9460586287,I
SDG 6.4.1. Water Use Efficiency,India,2002,1.1336990997,I
SDG 6.4.1. Water Use Efficiency,India,2007,1.5680281948,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,India,1997,0.1912591178,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,India,2002,0.1852714295,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,India,2007,0.2297517808,E
SDG 6.4.1. Industrial Water Use Efficiency,India,1997,14.5915588954,E
SDG 6.4.1. Industrial Water Use Efficiency,India,2002,18.8005118338,E
SDG 6.4.1. Industrial Water Use Efficiency,India,2007,25.0621109898,E
SDG 6.4.1. Services Water Use Efficiency,India,1997,7.5117798287,E
SDG 6.4.1. Services Water Use Efficiency,India,2002,9.0083328298,E
SDG 6.4.1. Services Water Use Efficiency,India,2007,11.580386346,E
SDG 6.4.2. Water Stress,Indonesia,1997,13.5503388022,E
SDG 6.4.2. Water Stress,Indonesia,2002,16.9321895425,E
SDG 6.4.2. Water Stress,Indonesia,2007,21.4908880219,E
SDG 6.4.2. Water Stress,Indonesia,2012,26.0495865013,E
SDG 6.4.2. Water Stress,Indonesia,2017,29.6965452848,E
SDG 6.4.2. Water Stress,Indonesia,2018,29.6965452848,E
SDG 6.4.1. Water Use Efficiency,Indonesia,2007,2.8922130953,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Indonesia,2007,0.2166651347,E
SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,1997,32.4403582381,E
SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2002,11.7625854926,E
SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2007,10.6094263306,E
SDG 6.4.1. Services Water Use Efficiency,Indonesia,1997,19.0600620911,E
SDG 6.4.1. Services Water Use Efficiency,Indonesia,2002,14.4288306008,E
SDG 6.4.1. Services Water Use Efficiency,Indonesia,2007,15.7270128739,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),1997,74.5087235996,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),2002,79.407494862,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),2007,81.2890812891,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),2012,81.2890812891,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),2017,81.2890812891,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),2018,81.2890812891,E
SDG 6.4.1. Water Use Efficiency,Iran (Islamic Republic of),1997,2.6469787711,I
SDG 6.4.1. Water Use Efficiency,Iran (Islamic Republic of),2002,3.0349937977,I
SDG 6.4.1. Water Use Efficiency,Iran (Islamic Republic of),2007,4.0522054202,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iran (Islamic Republic of),1997,0.1832631517,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iran (Islamic Republic of),2002,0.1755993948,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iran (Islamic Republic of),2007,0.2145225869,E
SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),1997,84.1959331902,E
SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2002,115.8814941586,E
SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2007,156.328999278,E
SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2017,129.2750653299,E
SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),1997,23.4973188426,E
SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),2002,26.056236539,E
SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),2007,30.2677296823,E
SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),2017,43.7083114334,E
SDG 6.4.2. Water Stress,Iraq,1997,82.9109550562,E
SDG 6.4.2. Water Stress,Iraq,2002,87.4686195827,E
SDG 6.4.2. Water Stress,Iraq,2007,74.4245786517,E
SDG 6.4.2. Water Stress,Iraq,2012,61.3735152488,E
SDG 6.4.1. Water Use Efficiency,Iraq,1997,1.0586143483,I
SDG 6.4.1. Water Use Efficiency,Iraq,2002,1.1962424649,I
SDG 6.4.1. Water Use Efficiency,Iraq,2007,1.8719253979,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iraq,1997,0.065781097,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iraq,2002,0.0724378121,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iraq,2007,0.0566771524,E
SDG 6.4.1. Industrial Water Use Efficiency,Iraq,1997,6.4982094174,E
SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2002,6.6191788961,E
SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2007,10.1635481622,E
SDG 6.4.1. Services Water Use Efficiency,Iraq,1997,3.2511281449,E
SDG 6.4.1. Services Water Use Efficiency,Iraq,2002,3.5857345362,E
SDG 6.4.1. Services Water Use Efficiency,Iraq,2007,13.1201121716,E
SDG 6.4.2. Water Stress,Ireland,1997,5.1644938315,E
SDG 6.4.2. Water Stress,Ireland,2002,4.3398372561,E
SDG 6.4.2. Water Stress,Ireland,2007,3.5129932628,E
SDG 6.4.2. Water Stress,Ireland,2012,4.7176772538,E
SDG 6.4.2. Water Stress,Ireland,2017,6.5089295263,E
SDG 6.4.2. Water Stress,Israel,1997,135.0012941075,E
SDG 6.4.2. Water Stress,Israel,2002,133.1636614615,E
SDG 6.4.2. Water Stress,Israel,2007,119.0147528255,E
SDG 6.4.2. Water Stress,Israel,2012,108.912086964,E
SDG 6.4.2. Water Stress,Israel,2017,103.6148736088,E
SDG 6.4.2. Water Stress,Israel,2018,95.9365024588,E
SDG 6.4.1. Water Use Efficiency,Israel,2012,120.6612872197,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Israel,2012,1.8762270821,E
SDG 6.4.1. Industrial Water Use Efficiency,Israel,2012,430.5228992143,E
SDG 6.4.1. Services Water Use Efficiency,Israel,2012,241.7927016846,E
SDG 6.4.2. Water Stress,Italy,1997,39.3210030392,E
SDG 6.4.2. Water Stress,Italy,2002,36.7736151416,E
SDG 6.4.2. Water Stress,Italy,2007,29.4795271695,E
SDG 6.4.2. Water Stress,Italy,2012,29.9449019568,E
SDG 6.4.2. Water Stress,Italy,2017,29.9988545246,E
SDG 6.4.2. Water Stress,Italy,2018,29.9988545246,E
SDG 6.4.1. Water Use Efficiency,Italy,1997,33.9767900984,I
SDG 6.4.1. Water Use Efficiency,Italy,2002,39.7493433104,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Italy,1997,1.0932293727,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Italy,2002,0.9000044351,E
SDG 6.4.1. Industrial Water Use Efficiency,Italy,1997,26.5943243529,E
SDG 6.4.1. Industrial Water Use Efficiency,Italy,2002,27.6808621931,E
SDG 6.4.1. Services Water Use Efficiency,Italy,1997,128.188761112,E
SDG 6.4.1. Services Water Use Efficiency,Italy,2002,137.1283065012,E
SDG 6.4.2. Water Stress,Jamaica,1997,9.6652631301,I
SDG 6.4.2. Water Stress,Jamaica,2002,11.0347012315,I
SDG 6.4.2. Water Stress,Jamaica,2007,12.4041393329,I
SDG 6.4.2. Water Stress,Jamaica,2012,13.7735774343,I
SDG 6.4.2. Water Stress,Jamaica,2017,12.4734362007,I
SDG 6.4.2. Water Stress,Jamaica,2018,12.4734362007,I
Environmental Flow Requirements,Japan,1997,212.5,X
Environmental Flow Requirements,Japan,2002,212.5,X
Environmental Flow Requirements,Japan,2007,212.5,X
Environmental Flow Requirements,Japan,2012,212.5,X
Environmental Flow Requirements,Japan,2017,212.5,X
SDG 6.4.2. Water Stress,Japan,1997,41.0068965517,E
SDG 6.4.2. Water Stress,Japan,2002,38.8275862069,E
SDG 6.4.2. Water Stress,Japan,2007,38.0459770115,E
SDG 6.4.2. Water Stress,Japan,2017,36.4597701149,E
SDG 6.4.2. Water Stress,Japan,2018,36.4597701149,E
SDG 6.4.1. Water Use Efficiency,Japan,1997,42.542821794,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Japan,1997,0.7139358651,E
SDG 6.4.1. Industrial Water Use Efficiency,Japan,1997,81.3600154267,E
SDG 6.4.1. Services Water Use Efficiency,Japan,1997,155.3597395974,E
SDG 6.4.2. Water Stress,Jordan,1997,91.3750138443,E
SDG 6.4.2. Water Stress,Jordan,2002,81.810198883,E
SDG 6.4.2. Water Stress,Jordan,2007,103.2229482778,E
SDG 6.4.2. Water Stress,Jordan,2012,94.0303466608,E
SDG 6.4.2. Water Stress,Jordan,2017,100.0775279654,E
SDG 6.4.2. Water Stress,Jordan,2018,100.0775279654,E
SDG 6.4.2. Water Stress,Kazakhstan,1997,37.4554785021,E
SDG 6.4.2. Water Stress,Kazakhstan,2002,30.8737864078,E
SDG 6.4.2. Water Stress,Kazakhstan,2007,31.6366158114,E
SDG 6.4.2. Water Stress,Kazakhstan,2012,29.6671289875,E
SDG 6.4.2. Water Stress,Kazakhstan,2017,31.1373092926,E
SDG 6.4.2. Water Stress,Kazakhstan,2018,32.6518723994,E
SDG 6.4.2. Water Stress,Kenya,1997,14.0696302873,E
SDG 6.4.2. Water Stress,Kenya,2002,17.0374363202,E
SDG 6.4.2. Water Stress,Kenya,2007,23.3564951125,E
SDG 6.4.2. Water Stress,Kenya,2012,26.5358615004,E
SDG 6.4.2. Water Stress,Kenya,2017,33.2399010717,E
SDG 6.4.2. Water Stress,Kenya,2018,33.2399010717,E
SDG 6.4.1. Water Use Efficiency,Kenya,1997,12.2369528263,I
SDG 6.4.1. Water Use Efficiency,Kenya,2002,11.0498336235,I
SDG 6.4.1. Water Use Efficiency,Kenya,2007,10.7864361731,I
SDG 6.4.1. Water Use Efficiency,Kenya,2012,11.314679041,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kenya,1997,0.1387991695,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kenya,2002,0.118686371,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kenya,2007,0.1398755366,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kenya,2012,0.2182019446,E
SDG 6.4.1. Industrial Water Use Efficiency,Kenya,1997,55.6339072354,E
SDG 6.4.1. Industrial Water Use Efficiency,Kenya,2002,53.865387096,E
SDG 6.4.1. Industrial Water Use Efficiency,Kenya,2007,66.5302423721,E
SDG 6.4.1. Industrial Water Use Efficiency,Kenya,2012,72.0171866575,E
SDG 6.4.1. Services Water Use Efficiency,Kenya,1997,35.6906997956,E
SDG 6.4.1. Services Water Use Efficiency,Kenya,2002,37.3326643412,E
SDG 6.4.1. Services Water Use Efficiency,Kenya,2007,25.8191568291,E
SDG 6.4.1. Services Water Use Efficiency,Kenya,2012,22.759171765,E
SDG 6.4.2. Water Stress,Kuwait,1997,1566.0823412698,E
SDG 6.4.2. Water Stress,Kuwait,2002,2075.0,E
SDG 6.4.2. Water Stress,Kuwait,2007,2584.2307692308,E
SDG 6.4.2. Water Stress,Kuwait,2012,3093.4615384615,E
SDG 6.4.2. Water Stress,Kuwait,2017,3850.5,E
SDG 6.4.2. Water Stress,Kuwait,2018,3850.5,E
SDG 6.4.1. Water Use Efficiency,Kuwait,1997,83.9143925763,E
SDG 6.4.1. Water Use Efficiency,Kuwait,2002,72.0149489327,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kuwait,1997,0.5808433371,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kuwait,2002,0.6656407501,E
SDG 6.4.1. Industrial Water Use Efficiency,Kuwait,1997,1661.5445120956,E
SDG 6.4.1. Industrial Water Use Efficiency,Kuwait,2002,1480.2505130518,E
SDG 6.4.1. Services Water Use Efficiency,Kuwait,1997,90.9993629822,E
SDG 6.4.1. Services Water Use Efficiency,Kuwait,2002,86.5103920322,E
SDG 6.4.2. Water Stress,Kyrgyzstan,1997,64.5046097909,E
SDG 6.4.2. Water Stress,Kyrgyzstan,2002,60.3103493053,E
SDG 6.4.2. Water Stress,Kyrgyzstan,2007,50.0389559797,E
SDG 6.4.2. Water Stress,Kyrgyzstan,2012,50.0389559797,E
SDG 6.4.2. Water Stress,Kyrgyzstan,2017,50.0389559797,E
SDG 6.4.2. Water Stress,Kyrgyzstan,2018,50.0389559797,E
SDG 6.4.1. Water Use Efficiency,Kyrgyzstan,1997,0.2703097708,I
SDG 6.4.1. Water Use Efficiency,Kyrgyzstan,2002,0.3409580437,I
SDG 6.4.1. Water Use Efficiency,Kyrgyzstan,2007,0.5076057718,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kyrgyzstan,1997,0.1148631215,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kyrgyzstan,2002,0.120596097,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kyrgyzstan,2007,0.1459918928,E
SDG 6.4.1. Industrial Water Use Efficiency,Kyrgyzstan,1997,2.2191902731,E
SDG 6.4.1. Industrial Water Use Efficiency,Kyrgyzstan,2002,1.9629027294,E
SDG 6.4.1. Industrial Water Use Efficiency,Kyrgyzstan,2007,1.9604874949,E
SDG 6.4.1. Services Water Use Efficiency,Kyrgyzstan,1997,3.1329221884,E
SDG 6.4.1. Services Water Use Efficiency,Kyrgyzstan,2002,5.2660704172,E
SDG 6.4.1. Services Water Use Efficiency,Kyrgyzstan,2007,10.2382945881,E
SDG 6.4.2. Water Stress,Lao People's Democratic Republic,2007,2.8676662321,E
SDG 6.4.2. Water Stress,Lao People's Democratic Republic,2012,4.3441981747,E
SDG 6.4.2. Water Stress,Lao People's Democratic Republic,2017,4.7718383312,E
SDG 6.4.2. Water Stress,Lao People's Democratic Republic,2018,4.7718383312,E
SDG 6.4.1. Water Use Efficiency,Lao People's Democratic Republic,2007,1.3064075356,I
SDG 6.4.1. Water Use Efficiency,Lao People's Democratic Republic,2012,1.3655961535,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Lao People's Democratic Republic,2007,0.1666579029,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Lao People's Democratic Republic,2012,0.1136913703,E
SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,1997,6.2040522463,E
SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,2002,4.4638541509,E
SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,2007,9.470448379,E
SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,2012,17.4461649764,E
SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,1997,20.5443288201,E
SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,2002,21.2998915181,E
SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,2007,26.5675367723,E
SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,2012,41.622714157,E
SDG 6.4.2. Water Stress,Latvia,1997,2.1211549794,E
SDG 6.4.2. Water Stress,Latvia,2002,1.4407778433,E
SDG 6.4.2. Water Stress,Latvia,2007,1.2174425457,E
SDG 6.4.2. Water Stress,Latvia,2012,1.4625810253,E
SDG 6.4.2. Water Stress,Lebanon,1997,44.1596365996,E
SDG 6.4.2. Water Stress,Lebanon,2002,39.4808565866,E
SDG 6.4.2. Water Stress,Lebanon,2007,40.2076573653,E
SDG 6.4.2. Water Stress,Lebanon,2012,51.8234912395,E
SDG 6.4.2. Water Stress,Lebanon,2017,58.7929915639,E
SDG 6.4.2. Water Stress,Lebanon,2018,58.7929915639,E
