,,Value,Symbol
Cultivated area (arable land + permanent crops),San Marino,2.3,X
Total population,San Marino,33.671,X
Rural population,San Marino,0.978,X
Urban population,San Marino,32.422,X
Gross Domestic Product (GDP),San Marino,1528621195.0,X
GDP per capita,San Marino,45767.101651,X
"Agriculture, value added (% GDP)",San Marino,0.020479,X
Total area of the country (excl. coastal water),Sao Tome and Principe,96.0,E
Cultivated area (arable land + permanent crops),Sao Tome and Principe,43.0,X
Total population,Sao Tome and Principe,207.089,X
Rural population,Sao Tome and Principe,57.276,X
Urban population,Sao Tome and Principe,147.051,X
GDP per capita,Sao Tome and Principe,1788.765113,X
Total area of the country (excl. coastal water),Saudi Arabia,214969.0,E
Total population,Saudi Arabia,33101.179,X
Rural population,Saudi Arabia,5394.59,X
Urban population,Saudi Arabia,27543.623,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Saudi Arabia,0.2843,I
GDP per capita,Saudi Arabia,20905.391689,X
"Agriculture, value added (% GDP)",Saudi Arabia,2.528473,X
Total area of the country (excl. coastal water),Senegal,19671.0,E
Cultivated area (arable land + permanent crops),Senegal,3278.0,X
Total population,Senegal,15419.355,X
Rural population,Senegal,8442.004,X
Urban population,Senegal,7408.563,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Senegal,0.5282,I
GDP per capita,Senegal,1321.086287,X
Total area of the country (excl. coastal water),Seychelles,46.0,E
Cultivated area (arable land + permanent crops),Seychelles,1.55,X
Total population,Seychelles,96.418,X
Rural population,Seychelles,41.437,X
Urban population,Seychelles,53.3,X
GDP per capita,Seychelles,15867.054505,X
Total area of the country (excl. coastal water),Sierra Leone,7230.0,E
Cultivated area (arable land + permanent crops),Sierra Leone,1749.0,X
Total population,Sierra Leone,7488.423,X
Rural population,Sierra Leone,4410.71,X
Urban population,Sierra Leone,3146.502,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sierra Leone,0.6501,I
GDP per capita,Sierra Leone,494.765953,X
Cultivated area (arable land + permanent crops),Singapore,0.66,X
Total population,Singapore,5708.041,X
Rural population,Singapore,0.0,X
Urban population,Singapore,5708.844,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Singapore,0.0881,I
GDP per capita,Singapore,58974.968097,X
Total area of the country (excl. coastal water),Slovakia,4903.0,E
Cultivated area (arable land + permanent crops),Slovakia,1361.0,X
Total population,Slovakia,5447.9,X
Rural population,Slovakia,2519.468,X
Urban population,Slovakia,2928.194,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovakia,0.1636,I
GDP per capita,Slovakia,17526.283687,X
Total area of the country (excl. coastal water),Slovenia,2027.06,E
Cultivated area (arable land + permanent crops),Slovenia,238.03,X
Total population,Slovenia,2076.394,X
Rural population,Slovenia,951.104,X
Urban population,Slovenia,1128.872,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovenia,0.0164,I
GDP per capita,Slovenia,23347.227276,X
Total area of the country (excl. coastal water),Solomon Islands,2890.0,E
Cultivated area (arable land + permanent crops),Solomon Islands,109.0,X
Total population,Solomon Islands,636.039,X
Rural population,Solomon Islands,468.983,X
Urban population,Solomon Islands,142.36,X
GDP per capita,Solomon Islands,1961.155429,X
Total area of the country (excl. coastal water),Somalia,63766.0,E
Cultivated area (arable land + permanent crops),Somalia,1125.0,X
Total population,Somalia,14589.179,X
Rural population,Somalia,8198.119,X
Urban population,Somalia,6544.404,X
GDP per capita,Somalia,101.563368,X
"Agriculture, value added (% GDP)",Somalia,52.879819,X
Total area of the country (excl. coastal water),South Africa,121909.0,E
Cultivated area (arable land + permanent crops),South Africa,12413.0,X
Total population,South Africa,57009.756,X
Rural population,South Africa,19369.002,X
Urban population,South Africa,37348.154,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),South Africa,0.4071,I
GDP per capita,South Africa,6153.459018,X
Total area of the country (excl. coastal water),South Sudan,63390.6955,E
Total population,South Sudan,10910.763,X
Rural population,South Sudan,10142.827,X
Urban population,South Sudan,2432.887,X
GDP per capita,South Sudan,606.006392,X
"Agriculture, value added (% GDP)",South Sudan,2.845713,X
Total area of the country (excl. coastal water),Spain,50593.523,E
Cultivated area (arable land + permanent crops),Spain,16985.167,X
Total population,Spain,46647.428,X
Rural population,Spain,9233.918,X
Urban population,Spain,37120.403,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Spain,0.0954,I
GDP per capita,Spain,28315.627921,X
Total area of the country (excl. coastal water),Sri Lanka,6561.2,E
Cultivated area (arable land + permanent crops),Sri Lanka,2320.2,X
Total population,Sri Lanka,21128.032,X
Rural population,Sri Lanka,17038.849,X
Urban population,Sri Lanka,3838.068,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sri Lanka,0.3698,I
GDP per capita,Sri Lanka,4216.125203,X
Total area of the country (excl. coastal water),State of Palestine,602.0,E
Cultivated area (arable land + permanent crops),State of Palestine,186.0,X
Total population,State of Palestine,4747.227,X
Rural population,State of Palestine,1186.188,X
Urban population,State of Palestine,3734.536,X
GDP per capita,State of Palestine,3277.485183,X
Total area of the country (excl. coastal water),Sudan,185410.6923,E
Cultivated area (arable land + permanent crops),Sudan,19991.16,X
Total population,Sudan,40813.397,X
Rural population,Sudan,26602.042,X
Urban population,Sudan,13931.288,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sudan,0.5909,I
GDP per capita,Sudan,3059.743671,X
Total area of the country (excl. coastal water),Suriname,16382.0,E
Cultivated area (arable land + permanent crops),Suriname,68.0,X
Total population,Suriname,570.496,X
Rural population,Suriname,191.326,X
Urban population,Suriname,372.076,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Suriname,0.4626,I
GDP per capita,Suriname,5697.565867,X
Total population,Sweden,9904.896,X
Rural population,Sweden,1273.943,X
Urban population,Sweden,8636.758,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sweden,0.0547,I
GDP per capita,Sweden,54541.574444,X
Total area of the country (excl. coastal water),Switzerland,4129.039,E
Total population,Switzerland,8455.804,X
Rural population,Switzerland,2224.037,X
Urban population,Switzerland,6251.968,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Switzerland,0.0278,I
GDP per capita,Switzerland,80220.632483,X
Total area of the country (excl. coastal water),Syrian Arab Republic,18518.0,E
Cultivated area (arable land + permanent crops),Syrian Arab Republic,5733.0,X
Total population,Syrian Arab Republic,17095.678,X
Rural population,Syrian Arab Republic,8495.489,X
Urban population,Syrian Arab Republic,9774.379,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Syrian Arab Republic,0.5329,I
GDP per capita,Syrian Arab Republic,721.520956,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,20.603001,X
Total area of the country (excl. coastal water),Tajikistan,14138.0,E
Cultivated area (arable land + permanent crops),Tajikistan,865.1,X
Total population,Tajikistan,8880.268,X
Rural population,Tajikistan,6514.203,X
Urban population,Tajikistan,2407.14,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,0.3573,I
GDP per capita,Tajikistan,802.326545,X
Total area of the country (excl. coastal water),Thailand,51312.0,E
Cultivated area (arable land + permanent crops),Thailand,21310.0,X
Total population,Thailand,69209.81,X
Rural population,Thailand,35071.057,X
Urban population,Thailand,33966.456,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,0.3796,I
Gross Domestic Product (GDP),Thailand,455275339459.0,X
GDP per capita,Thailand,6594.608057,X
"Agriculture, value added (% GDP)",Thailand,8.32367,X
Total area of the country (excl. coastal water),Timor-Leste,1487.0,E
Cultivated area (arable land + permanent crops),Timor-Leste,230.0,X
Total population,Timor-Leste,1243.258,X
Rural population,Timor-Leste,904.669,X
Urban population,Timor-Leste,391.642,X
GDP per capita,Timor-Leste,1918.728945,X
Total area of the country (excl. coastal water),Togo,5679.0,E
Cultivated area (arable land + permanent crops),Togo,2820.0,X
Total population,Togo,7698.474,X
Rural population,Togo,4588.034,X
Urban population,Togo,3209.66,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,0.5881,I
GDP per capita,Togo,593.975597,X
Total area of the country (excl. coastal water),Tokelau,1.0,E
Cultivated area (arable land + permanent crops),Tokelau,0.6,X
Total population,Tokelau,1.3,X
Rural population,Tokelau,1.3,X
Urban population,Tokelau,0.0,X
Total area of the country (excl. coastal water),Tonga,75.0,E
Cultivated area (arable land + permanent crops),Tonga,31.0,X
Total population,Tonga,101.998,X
Rural population,Tonga,82.993,X
Urban population,Tonga,25.027,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,0.6656,I
GDP per capita,Tonga,4558.478241,X
Total area of the country (excl. coastal water),Trinidad and Tobago,513.0,E
Cultivated area (arable land + permanent crops),Trinidad and Tobago,47.0,X
Total population,Trinidad and Tobago,1384.059,X
Rural population,Trinidad and Tobago,640.679,X
Urban population,Trinidad and Tobago,728.446,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,0.3714,I
GDP per capita,Trinidad and Tobago,16415.40548,X
Total area of the country (excl. coastal water),Tunisia,16361.0,E
Cultivated area (arable land + permanent crops),Tunisia,4993.0,X
Total population,Tunisia,11433.443,X
Rural population,Tunisia,3616.197,X
Urban population,Tunisia,7915.93,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,0.2404,I
GDP per capita,Tunisia,3452.359126,X
Total area of the country (excl. coastal water),Turkey,78535.0,E
Total population,Turkey,81116.45,X
Rural population,Turkey,20473.563,X
Urban population,Turkey,60271.457,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,0.3588,I
GDP per capita,Turkey,10560.02154,X
Total area of the country (excl. coastal water),Turkmenistan,48810.0,E
Cultivated area (arable land + permanent crops),Turkmenistan,2000.0,X
Total population,Turkmenistan,5757.667,X
Rural population,Turkmenistan,2812.629,X
Urban population,Turkmenistan,2945.446,X
Gross Domestic Product (GDP),Turkmenistan,37915175476.0,X
GDP per capita,Turkmenistan,6584.696357,X
"Agriculture, value added (% GDP)",Turkmenistan,8.761875,X
Total area of the country (excl. coastal water),Tuvalu,3.0,E
Cultivated area (arable land + permanent crops),Tuvalu,1.8,X
Total population,Tuvalu,11.37,X
Rural population,Tuvalu,4.306,X
Urban population,Tuvalu,6.886,X
Gross Domestic Product (GDP),Tuvalu,43912497.0,X
GDP per capita,Tuvalu,3923.561196,X
"Agriculture, value added (% GDP)",Tuvalu,18.887605,X
Total area of the country (excl. coastal water),Uganda,24155.0,E
Cultivated area (arable land + permanent crops),Uganda,9100.0,X
Total population,Uganda,41166.588,X
Rural population,Uganda,32920.646,X
Urban population,Uganda,9942.312,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,0.5381,I
GDP per capita,Uganda,634.769133,X
Total area of the country (excl. coastal water),Ukraine,60355.0,E
Total population,Ukraine,44487.709,X
Rural population,Ukraine,13600.408,X
Urban population,Ukraine,30622.539,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,0.2864,I
Gross Domestic Product (GDP),Ukraine,112190328583.0,X
GDP per capita,Ukraine,2536.92565,X
"Agriculture, value added (% GDP)",Ukraine,10.186361,X
Total area of the country (excl. coastal water),United Arab Emirates,7120.2135,E
Cultivated area (arable land + permanent crops),United Arab Emirates,83.8,X
Total population,United Arab Emirates,9487.203,X
Rural population,United Arab Emirates,1292.709,X
Urban population,United Arab Emirates,8107.436,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,0.2322,I
GDP per capita,United Arab Emirates,40180.344045,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,24361.0,E
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,6130.5864,X
Total population,United Kingdom of Great Britain and Northern Ireland,66727.461,X
Rural population,United Kingdom of Great Britain and Northern Ireland,11156.164,X
Urban population,United Kingdom of Great Britain and Northern Ireland,55025.421,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,0.1774,I
GDP per capita,United Kingdom of Great Britain and Northern Ireland,40286.571861,X
Total area of the country (excl. coastal water),United Republic of Tanzania,94730.0,E
Cultivated area (arable land + permanent crops),United Republic of Tanzania,15650.0,X
Total population,United Republic of Tanzania,54660.339,X
Rural population,United Republic of Tanzania,38367.191,X
Urban population,United Republic of Tanzania,18942.828,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,0.5469,I
GDP per capita,United Republic of Tanzania,954.877401,X
Total area of the country (excl. coastal water),United States of America,983151.0,E
Cultivated area (arable land + permanent crops),United States of America,160436.8,X
Total population,United States of America,325084.756,X
Rural population,United States of America,58215.947,X
Urban population,United States of America,266243.516,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United States of America,0.28,I
GDP per capita,United States of America,60159.823417,X
Total area of the country (excl. coastal water),Uruguay,17622.0,E
Cultivated area (arable land + permanent crops),Uruguay,2044.5,X
Total population,Uruguay,3436.641,X
Rural population,Uruguay,164.541,X
Urban population,Uruguay,3292.209,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uruguay,0.3128,I
GDP per capita,Uruguay,17221.407798,X
"Agriculture, value added (% GDP)",Uruguay,5.108837,X
Total area of the country (excl. coastal water),Uzbekistan,44892.4,E
Total population,Uzbekistan,31959.785,X
Rural population,Uzbekistan,15779.684,X
Urban population,Uzbekistan,16130.957,X
Gross Domestic Product (GDP),Uzbekistan,59159948700.0,X
GDP per capita,Uzbekistan,1853.925426,X
"Agriculture, value added (% GDP)",Uzbekistan,30.07365,X
Total area of the country (excl. coastal water),Vanuatu,1219.0,E
Cultivated area (arable land + permanent crops),Vanuatu,145.0,X
Total population,Vanuatu,285.51,X
Rural population,Vanuatu,206.733,X
Urban population,Vanuatu,69.511,X
Gross Domestic Product (GDP),Vanuatu,880046992.0,X
GDP per capita,Vanuatu,3185.75966,X
"Agriculture, value added (% GDP)",Vanuatu,21.370593,X
Total area of the country (excl. coastal water),Venezuela (Bolivarian Republic of),91205.0,E
Cultivated area (arable land + permanent crops),Venezuela (Bolivarian Republic of),3300.0,X
Total population,Venezuela (Bolivarian Republic of),29402.484,X
Rural population,Venezuela (Bolivarian Republic of),3778.814,X
Urban population,Venezuela (Bolivarian Republic of),28198.251,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Venezuela (Bolivarian Republic of),0.4759,I
GDP per capita,Venezuela (Bolivarian Republic of),7756.479109,X
"Agriculture, value added (% GDP)",Venezuela (Bolivarian Republic of),5.322992,X
Total area of the country (excl. coastal water),Viet Nam,33123.0,E
Cultivated area (arable land + permanent crops),Viet Nam,11526.8,X
Total population,Viet Nam,94600.648,X
Rural population,Viet Nam,61898.302,X
Urban population,Viet Nam,33642.498,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Viet Nam,0.3078,I
Gross Domestic Product (GDP),Viet Nam,223779866149.0,X
GDP per capita,Viet Nam,2342.244006,X
"Agriculture, value added (% GDP)",Viet Nam,15.34489,X
Total area of the country (excl. coastal water),Yemen,52797.0,E
Total population,Yemen,27834.819,X
Rural population,Yemen,18075.808,X
Urban population,Yemen,10174.612,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Yemen,0.744,I
GDP per capita,Yemen,854.926716,X
"Agriculture, value added (% GDP)",Yemen,18.86146,X
Total area of the country (excl. coastal water),Zambia,75261.0,E
Cultivated area (arable land + permanent crops),Zambia,3836.0,X
Total population,Zambia,16853.599,X
Rural population,Zambia,9747.709,X
Urban population,Zambia,7346.421,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zambia,0.5868,I
GDP per capita,Zambia,1513.27609,X
Total area of the country (excl. coastal water),Zimbabwe,39076.0,E
Cultivated area (arable land + permanent crops),Zimbabwe,4100.0,X
Total population,Zimbabwe,14236.595,X
Rural population,Zimbabwe,11201.138,X
Urban population,Zimbabwe,5328.766,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zimbabwe,0.504,I
Gross Domestic Product (GDP),Zimbabwe,22040902301.0,X
GDP per capita,Zimbabwe,1333.395663,X
"Agriculture, value added (% GDP)",Zimbabwe,8.340969,X
