,,Value,Symbol
Total area of the country (excl. coastal water),Philippines,30000.0,X
Cultivated area (arable land + permanent crops),Philippines,10290.0,X
Total population,Philippines,89405.482,X
Rural population,Philippines,48629.037,X
Urban population,Philippines,40664.453,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Philippines,0.4468,I
Gross Domestic Product (GDP),Philippines,149359946613.0,X
GDP per capita,Philippines,1672.685731,X
"Agriculture, value added (% GDP)",Philippines,12.496736,X
Total area of the country (excl. coastal water),Poland,31268.0,X
Cultivated area (arable land + permanent crops),Poland,12198.0,X
Total population,Poland,38353.338,X
Rural population,Poland,14860.895,X
Urban population,Poland,23468.69,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Poland,0.1616,I
GDP per capita,Poland,11193.854549,X
Total area of the country (excl. coastal water),Portugal,9209.0,X
Cultivated area (arable land + permanent crops),Portugal,1879.25,X
Total population,Portugal,10573.143,X
Rural population,Portugal,4385.066,X
Urban population,Portugal,6245.054,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Portugal,0.1572,I
Gross Domestic Product (GDP),Portugal,240178475646.0,X
GDP per capita,Portugal,22594.145282,X
"Agriculture, value added (% GDP)",Portugal,1.998156,X
Total area of the country (excl. coastal water),Puerto Rico,887.0,X
Cultivated area (arable land + permanent crops),Puerto Rico,73.9,X
Total population,Puerto Rico,3616.34,X
Rural population,Puerto Rico,224.75,X
Urban population,Puerto Rico,3520.508,X
Gross Domestic Product (GDP),Puerto Rico,89524100000.0,X
GDP per capita,Puerto Rico,23903.319878,X
"Agriculture, value added (% GDP)",Puerto Rico,0.480541,X
Total area of the country (excl. coastal water),Qatar,1161.0,X
Cultivated area (arable land + permanent crops),Qatar,15.6,X
Total population,Qatar,1218.434,X
Rural population,Qatar,24.776,X
Urban population,Qatar,1164.857,X
Gross Domestic Product (GDP),Qatar,79711970990.0,X
GDP per capita,Qatar,67005.514297,X
"Agriculture, value added (% GDP)",Qatar,0.109943,X
Total area of the country (excl. coastal water),Republic of Korea,9972.0,X
Cultivated area (arable land + permanent crops),Republic of Korea,1782.0,X
Total population,Republic of Korea,49034.81,X
Rural population,Republic of Korea,9012.35,X
Urban population,Republic of Korea,40050.079,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Korea,0.1104,I
Gross Domestic Product (GDP),Republic of Korea,1172614134912.0,X
GDP per capita,Republic of Korea,23900.450076,X
"Agriculture, value added (% GDP)",Republic of Korea,2.283409,X
Total area of the country (excl. coastal water),Republic of Moldova,3385.0,X
Cultivated area (arable land + permanent crops),Republic of Moldova,2125.0,X
Total population,Republic of Moldova,4130.136,X
Rural population,Republic of Moldova,2365.195,X
Urban population,Republic of Moldova,1763.454,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Moldova,0.3146,I
Gross Domestic Product (GDP),Republic of Moldova,5282149587.0,X
GDP per capita,Republic of Moldova,1279.389356,X
"Agriculture, value added (% GDP)",Republic of Moldova,9.251844,X
Total area of the country (excl. coastal water),Republic of Serbia,8836.0,X
Cultivated area (arable land + permanent crops),Republic of Serbia,2806.7,X
Total population,Republic of Serbia,9101.185,X
Rural population,Republic of Serbia,4172.28,X
Urban population,Republic of Serbia,4962.934,X
GDP per capita,Republic of Serbia,5458.129582,X
Total area of the country (excl. coastal water),Romania,23839.0,X
Cultivated area (arable land + permanent crops),Romania,9136.0,X
Total population,Romania,21034.189,X
Rural population,Romania,9795.242,X
Urban population,Romania,11240.869,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Romania,0.3304,I
Gross Domestic Product (GDP),Romania,174588782939.0,X
GDP per capita,Romania,8299.48002,X
"Agriculture, value added (% GDP)",Romania,5.501501,X
Total area of the country (excl. coastal water),Russian Federation,1709824.0,X
Cultivated area (arable land + permanent crops),Russian Federation,123368.0,X
Total population,Russian Federation,143266.212,X
Rural population,Russian Federation,37859.367,X
Urban population,Russian Federation,105290.775,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Russian Federation,0.3414,I
Gross Domestic Product (GDP),Russian Federation,1312427085943.0,X
GDP per capita,Russian Federation,9168.185708,X
"Agriculture, value added (% GDP)",Russian Federation,3.743194,X
Total area of the country (excl. coastal water),Rwanda,2634.0,X
Cultivated area (arable land + permanent crops),Rwanda,1364.88,X
Total population,Rwanda,9273.757,X
Rural population,Rwanda,7848.805,X
Urban population,Rwanda,1598.597,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Rwanda,0.4544,I
GDP per capita,Rwanda,404.853304,X
Total area of the country (excl. coastal water),Saint Kitts and Nevis,26.0,X
Cultivated area (arable land + permanent crops),Saint Kitts and Nevis,4.09,X
Total population,Saint Kitts and Nevis,47.778,X
Rural population,Saint Kitts and Nevis,33.98,X
Urban population,Saint Kitts and Nevis,15.803,X
Gross Domestic Product (GDP),Saint Kitts and Nevis,689285185.0,X
GDP per capita,Saint Kitts and Nevis,13845.794452,X
"Agriculture, value added (% GDP)",Saint Kitts and Nevis,1.155249,X
Total area of the country (excl. coastal water),Saint Lucia,62.0,X
Cultivated area (arable land + permanent crops),Saint Lucia,9.3,X
Total population,Saint Lucia,167.639,X
Rural population,Saint Lucia,132.017,X
Urban population,Saint Lucia,35.271,X
GDP per capita,Saint Lucia,7655.680477,X
Total area of the country (excl. coastal water),Saint Vincent and the Grenadines,39.0,X
Cultivated area (arable land + permanent crops),Saint Vincent and the Grenadines,5.0,X
Total population,Saint Vincent and the Grenadines,108.518,X
Rural population,Saint Vincent and the Grenadines,56.929,X
Urban population,Saint Vincent and the Grenadines,52.118,X
Gross Domestic Product (GDP),Saint Vincent and the Grenadines,684418519.0,X
GDP per capita,Saint Vincent and the Grenadines,6276.362656,X
"Agriculture, value added (% GDP)",Saint Vincent and the Grenadines,5.381427,X
Total area of the country (excl. coastal water),Samoa,284.0,X
Cultivated area (arable land + permanent crops),Samoa,34.5,X
Total population,Samoa,182.046,X
Rural population,Samoa,144.461,X
Urban population,Samoa,37.825,X
Gross Domestic Product (GDP),Samoa,662004889.0,X
GDP per capita,Samoa,3631.682572,X
"Agriculture, value added (% GDP)",Samoa,10.891143,X
Total area of the country (excl. coastal water),San Marino,6.0,X
Cultivated area (arable land + permanent crops),San Marino,1.0,X
Total population,San Marino,30.063,X
Rural population,San Marino,1.497,X
Urban population,San Marino,28.48,X
Gross Domestic Product (GDP),San Marino,2487553677.0,X
GDP per capita,San Marino,82982.075506,X
"Agriculture, value added (% GDP)",San Marino,0.056671,X
Total area of the country (excl. coastal water),Sao Tome and Principe,96.0,X
Cultivated area (arable land + permanent crops),Sao Tome and Principe,47.0,X
Total population,Sao Tome and Principe,166.3,X
Rural population,Sao Tome and Principe,62.761,X
Urban population,Sao Tome and Principe,100.34,X
Gross Domestic Product (GDP),Sao Tome and Principe,145827416.0,X
GDP per capita,Sao Tome and Principe,894.092714,X
"Agriculture, value added (% GDP)",Sao Tome and Principe,18.825955,X
Total area of the country (excl. coastal water),Saudi Arabia,214969.0,X
Cultivated area (arable land + permanent crops),Saudi Arabia,3675.0,X
Total population,Saudi Arabia,25184.597,X
Rural population,Saudi Arabia,4690.056,X
Urban population,Saudi Arabia,20562.513,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Saudi Arabia,0.6734,I
Gross Domestic Product (GDP),Saudi Arabia,415964582946.0,X
GDP per capita,Saudi Arabia,16472.168948,X
"Agriculture, value added (% GDP)",Saudi Arabia,2.770159,X
Total area of the country (excl. coastal water),Senegal,19671.0,X
Cultivated area (arable land + permanent crops),Senegal,2903.0,X
Total population,Senegal,11687.08,X
Rural population,Senegal,6823.185,X
Urban population,Senegal,5050.372,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Senegal,0.5768,I
Gross Domestic Product (GDP),Senegal,14601216259.0,X
GDP per capita,Senegal,1229.725537,X
"Agriculture, value added (% GDP)",Senegal,11.800167,X
Total area of the country (excl. coastal water),Seychelles,46.0,X
Cultivated area (arable land + permanent crops),Seychelles,3.0,X
Total population,Seychelles,90.088,X
Rural population,Seychelles,43.077,X
Urban population,Seychelles,47.204,X
Gross Domestic Product (GDP),Seychelles,1033664298.0,X
GDP per capita,Seychelles,11449.411256,X
"Agriculture, value added (% GDP)",Seychelles,2.746409,X
Total area of the country (excl. coastal water),Sierra Leone,7230.0,X
Cultivated area (arable land + permanent crops),Sierra Leone,1423.72,X
Total population,Sierra Leone,5989.633,X
Rural population,Sierra Leone,3748.249,X
Urban population,Sierra Leone,2267.168,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sierra Leone,0.6544,I
Gross Domestic Product (GDP),Sierra Leone,2158496849.0,X
GDP per capita,Sierra Leone,358.827468,X
"Agriculture, value added (% GDP)",Sierra Leone,52.176047,X
Total area of the country (excl. coastal water),Singapore,70.5,X
Cultivated area (arable land + permanent crops),Singapore,0.8,X
Total population,Singapore,4578.63,X
Rural population,Singapore,0.0,X
Urban population,Singapore,4732.528,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Singapore,0.1198,I
GDP per capita,Singapore,38030.64441,X
Total area of the country (excl. coastal water),Slovakia,4903.0,X
Cultivated area (arable land + permanent crops),Slovakia,1402.0,X
Total population,Slovakia,5398.692,X
Rural population,Slovakia,2415.132,X
Urban population,Slovakia,2983.194,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovakia,0.195,I
Gross Domestic Product (GDP),Slovakia,77056509956.0,X
GDP per capita,Slovakia,14274.149052,X
"Agriculture, value added (% GDP)",Slovakia,2.295998,X
Total area of the country (excl. coastal water),Slovenia,2027.0,X
Cultivated area (arable land + permanent crops),Slovenia,201.0,X
Total population,Slovenia,2012.118,X
Rural population,Slovenia,966.833,X
Urban population,Slovenia,1046.706,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovenia,0.137,I
Gross Domestic Product (GDP),Slovenia,48003909189.0,X
GDP per capita,Slovenia,23840.565884,X
"Agriculture, value added (% GDP)",Slovenia,2.04807,X
Total area of the country (excl. coastal water),Solomon Islands,2890.0,X
Cultivated area (arable land + permanent crops),Solomon Islands,86.0,X
Total population,Solomon Islands,492.132,X
Rural population,Solomon Islands,400.788,X
Urban population,Solomon Islands,92.152,X
Gross Domestic Product (GDP),Solomon Islands,587990068.0,X
GDP per capita,Solomon Islands,1192.822794,X
"Agriculture, value added (% GDP)",Solomon Islands,31.353766,X
Total area of the country (excl. coastal water),Somalia,63766.0,X
Cultivated area (arable land + permanent crops),Somalia,1028.0,X
Total population,Somalia,11080.121,X
Rural population,Somalia,7240.839,X
Urban population,Somalia,3797.757,X
Gross Domestic Product (GDP),Somalia,2482993197.0,X
GDP per capita,Somalia,224.93741,X
"Agriculture, value added (% GDP)",Somalia,52.963377,X
Total area of the country (excl. coastal water),South Africa,121909.0,X
Cultivated area (arable land + permanent crops),South Africa,12962.0,X
Total population,South Africa,49119.759,X
Rural population,South Africa,19647.368,X
Urban population,South Africa,30239.813,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),South Africa,0.4922,I
GDP per capita,South Africa,6001.879534,X
"Agriculture, value added (% GDP)",South Africa,2.643374,X
Total area of the country (excl. coastal water),Spain,50537.0,X
Cultivated area (arable land + permanent crops),Spain,17396.0,X
Total population,Spain,45429.076,X
Rural population,Spain,10104.737,X
Urban population,Spain,35289.121,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Spain,0.116,I
Gross Domestic Product (GDP),Spain,1472055567912.0,X
GDP per capita,Spain,32428.518588,X
"Agriculture, value added (% GDP)",Spain,2.507952,X
Total area of the country (excl. coastal water),Sri Lanka,6561.0,X
Cultivated area (arable land + permanent crops),Sri Lanka,1950.0,X
Total population,Sri Lanka,19842.044,X
Rural population,Sri Lanka,16190.874,X
Urban population,Sri Lanka,3619.915,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sri Lanka,0.4302,I
Gross Domestic Product (GDP),Sri Lanka,37023526063.0,X
GDP per capita,Sri Lanka,1868.856716,X
"Agriculture, value added (% GDP)",Sri Lanka,7.748509,X
Total area of the country (excl. coastal water),State of Palestine,602.0,X
Cultivated area (arable land + permanent crops),State of Palestine,203.5,X
Total population,State of Palestine,3756.46,X
Rural population,State of Palestine,994.598,X
Urban population,State of Palestine,2757.268,X
Gross Domestic Product (GDP),State of Palestine,5815700000.0,X
GDP per capita,State of Palestine,1550.082013,X
"Agriculture, value added (% GDP)",State of Palestine,8.925839,X
Total area of the country (excl. coastal water),Suriname,16382.0,X
Cultivated area (arable land + permanent crops),Suriname,52.0,X
Total population,Suriname,511.181,X
Rural population,Suriname,170.511,X
Urban population,Suriname,339.194,X
Gross Domestic Product (GDP),Suriname,2936441530.0,X
GDP per capita,Suriname,5761.060869,X
"Agriculture, value added (% GDP)",Suriname,10.152965,X
Total area of the country (excl. coastal water),Sweden,45030.0,X
Total population,Sweden,9162.939,X
Rural population,Sweden,1412.213,X
Urban population,Sweden,7751.03,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sweden,0.0518,I
GDP per capita,Sweden,53253.52945,X
Total area of the country (excl. coastal water),Switzerland,4129.0,X
Cultivated area (arable land + permanent crops),Switzerland,430.0,X
Total population,Switzerland,7536.982,X
Rural population,Switzerland,2001.241,X
Urban population,Switzerland,5559.117,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Switzerland,0.0772,I
GDP per capita,Switzerland,63479.360948,X
Total area of the country (excl. coastal water),Syrian Arab Republic,18518.0,X
Cultivated area (arable land + permanent crops),Syrian Arab Republic,5683.0,X
Total population,Syrian Arab Republic,19878.254,X
Rural population,Syrian Arab Republic,8930.863,X
Urban population,Syrian Arab Republic,10701.943,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Syrian Arab Republic,0.555,I
Gross Domestic Product (GDP),Syrian Arab Republic,40271781586.0,X
GDP per capita,Syrian Arab Republic,2051.249403,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,19.458809,X
Total area of the country (excl. coastal water),Tajikistan,14255.0,X
Cultivated area (arable land + permanent crops),Tajikistan,873.0,X
Total population,Tajikistan,7062.672,X
Rural population,Tajikistan,5256.003,X
Urban population,Tajikistan,1896.382,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,0.383,I
Gross Domestic Product (GDP),Tajikistan,3719437034.0,X
GDP per capita,Tajikistan,520.02752,X
"Agriculture, value added (% GDP)",Tajikistan,19.433619,X
Total area of the country (excl. coastal water),Thailand,51312.0,X
Cultivated area (arable land + permanent crops),Thailand,19000.0,X
Total population,Thailand,66182.067,X
Rural population,Thailand,39750.794,X
Urban population,Thailand,26444.821,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,0.3946,I
Gross Domestic Product (GDP),Thailand,262942682506.0,X
GDP per capita,Thailand,3972.206958,X
"Agriculture, value added (% GDP)",Thailand,9.347683,X
Total area of the country (excl. coastal water),Timor-Leste,1487.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,225.0,X
Total population,Timor-Leste,1036.392,X
Rural population,Timor-Leste,780.526,X
Urban population,Timor-Leste,284.447,X
GDP per capita,Timor-Leste,2705.270676,X
Total area of the country (excl. coastal water),Togo,5679.0,X
Cultivated area (arable land + permanent crops),Togo,2495.0,X
Total population,Togo,5920.359,X
Rural population,Togo,3831.357,X
Urban population,Togo,2166.028,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,0.6154,I
Gross Domestic Product (GDP),Togo,2659095198.0,X
GDP per capita,Togo,443.375771,X
"Agriculture, value added (% GDP)",Togo,29.282903,X
Total area of the country (excl. coastal water),Tokelau,1.0,X
Cultivated area (arable land + permanent crops),Tokelau,0.6,X
Total population,Tokelau,1.141,X
Rural population,Tokelau,1.141,X
Urban population,Tokelau,0.0,X
Total area of the country (excl. coastal water),Tonga,75.0,X
Cultivated area (arable land + permanent crops),Tonga,27.0,X
Total population,Tonga,102.581,X
Rural population,Tonga,78.582,X
Urban population,Tonga,23.775,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,0.4712,I
GDP per capita,Tonga,2979.594566,X
Total area of the country (excl. coastal water),Trinidad and Tobago,513.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,47.0,X
Total population,Trinidad and Tobago,1308.451,X
Rural population,Trinidad and Tobago,594.531,X
Urban population,Trinidad and Tobago,714.729,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,0.3394,I
Gross Domestic Product (GDP),Trinidad and Tobago,21700437396.0,X
GDP per capita,Trinidad and Tobago,16574.582127,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,0.663919,X
Total area of the country (excl. coastal water),Tunisia,16361.0,X
Cultivated area (arable land + permanent crops),Tunisia,4935.0,X
Total population,Tunisia,10304.726,X
Rural population,Tunisia,3521.038,X
Urban population,Tunisia,6777.049,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,0.3175,I
GDP per capita,Tunisia,3778.360077,X
Total area of the country (excl. coastal water),Turkey,78535.0,X
Cultivated area (arable land + permanent crops),Turkey,24888.0,X
Total population,Turkey,69581.848,X
Rural population,Turkey,21537.953,X
Urban population,Turkey,48059.328,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,0.4788,I
GDP per capita,Turkey,9709.489709,X
Total area of the country (excl. coastal water),Turkmenistan,48810.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2100.0,X
Total population,Turkmenistan,4870.141,X
Rural population,Turkmenistan,2552.898,X
Urban population,Turkmenistan,2317.239,X
Gross Domestic Product (GDP),Turkmenistan,18489186212.0,X
GDP per capita,Turkmenistan,3796.440678,X
"Agriculture, value added (% GDP)",Turkmenistan,18.854675,X
Total area of the country (excl. coastal water),Tuvalu,3.0,X
Cultivated area (arable land + permanent crops),Tuvalu,1.8,X
Total population,Tuvalu,10.221,X
Rural population,Tuvalu,4.943,X
Urban population,Tuvalu,5.3,X
Gross Domestic Product (GDP),Tuvalu,27015663.0,X
GDP per capita,Tuvalu,2637.475648,X
"Agriculture, value added (% GDP)",Tuvalu,23.25128,X
Total area of the country (excl. coastal water),Uganda,24155.0,X
Cultivated area (arable land + permanent crops),Uganda,8450.0,X
Total population,Uganda,29486.338,X
Rural population,Uganda,25115.006,X
Urban population,Uganda,5475.481,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,0.58,I
Gross Domestic Product (GDP),Uganda,15057535087.0,X
GDP per capita,Uganda,492.229335,X
"Agriculture, value added (% GDP)",Uganda,23.046993,X
Total area of the country (excl. coastal water),Ukraine,60355.0,X
Cultivated area (arable land + permanent crops),Ukraine,33333.0,X
Total population,Ukraine,46366.353,X
Rural population,Ukraine,14775.381,X
Urban population,Ukraine,31610.974,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,0.3546,I
Gross Domestic Product (GDP),Ukraine,148733861386.0,X
GDP per capita,Ukraine,3206.414071,X
"Agriculture, value added (% GDP)",Ukraine,6.283001,X
Total area of the country (excl. coastal water),United Arab Emirates,8360.0,X
Cultivated area (arable land + permanent crops),United Arab Emirates,232.6,X
Total population,United Arab Emirates,6168.838,X
Rural population,United Arab Emirates,1026.131,X
Urban population,United Arab Emirates,5017.936,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,0.456,I
Gross Domestic Product (GDP),United Arab Emirates,261286649417.0,X
GDP per capita,United Arab Emirates,43230.270183,X
"Agriculture, value added (% GDP)",United Arab Emirates,0.871103,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,24361.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,6131.0,X
Total population,United Kingdom of Great Britain and Northern Ireland,61455.162,X
Rural population,United Kingdom of Great Britain and Northern Ireland,11988.805,X
Urban population,United Kingdom of Great Britain and Northern Ireland,49425.855,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,0.2084,I
GDP per capita,United Kingdom of Great Britain and Northern Ireland,50493.777054,X
Total area of the country (excl. coastal water),United Republic of Tanzania,94730.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,11650.0,X
Total population,United Republic of Tanzania,40681.414,X
Rural population,United Republic of Tanzania,30972.693,X
Urban population,United Republic of Tanzania,10951.022,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,0.5734,I
Gross Domestic Product (GDP),United Republic of Tanzania,22401478650.0,X
GDP per capita,United Republic of Tanzania,534.339064,X
"Agriculture, value added (% GDP)",United Republic of Tanzania,22.961367,X
Total area of the country (excl. coastal water),United States of America,963203.0,X
Cultivated area (arable land + permanent crops),United States of America,164480.0,X
Total population,United States of America,300608.429,X
Rural population,United States of America,59309.491,X
Urban population,United States of America,241285.684,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United States of America,0.2868,I
Gross Domestic Product (GDP),United States of America,14451860000000.0,X
GDP per capita,United States of America,48077.484943,X
"Agriculture, value added (% GDP)",United States of America,0.997103,X
Total area of the country (excl. coastal water),Uruguay,17622.0,X
Cultivated area (arable land + permanent crops),Uruguay,1509.0,X
Total population,Uruguay,3331.749,X
Rural population,Uruguay,207.762,X
Urban population,Uruguay,3131.979,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uruguay,0.3744,I
Gross Domestic Product (GDP),Uruguay,23410566858.0,X
GDP per capita,Uruguay,7009.69532,X
"Agriculture, value added (% GDP)",Uruguay,8.499354,X
Total area of the country (excl. coastal water),Uzbekistan,44740.0,X
Cultivated area (arable land + permanent crops),Uzbekistan,4642.0,X
Total population,Uzbekistan,27204.711,X
Rural population,Uzbekistan,13781.409,X
Urban population,Uzbekistan,13510.966,X
Gross Domestic Product (GDP),Uzbekistan,26534599860.0,X
GDP per capita,Uzbekistan,972.234914,X
"Agriculture, value added (% GDP)",Uzbekistan,37.063427,X
Total area of the country (excl. coastal water),Vanuatu,1219.0,X
Cultivated area (arable land + permanent crops),Vanuatu,145.0,X
Total population,Vanuatu,219.472,X
Rural population,Vanuatu,167.853,X
Urban population,Vanuatu,52.1,X
Gross Domestic Product (GDP),Vanuatu,526428310.0,X
GDP per capita,Vanuatu,2393.367265,X
"Agriculture, value added (% GDP)",Vanuatu,20.559656,X
Total area of the country (excl. coastal water),Venezuela (Bolivarian Republic of),91205.0,X
Cultivated area (arable land + permanent crops),Venezuela (Bolivarian Republic of),3359.0,X
Total population,Venezuela (Bolivarian Republic of),27247.61,X
Rural population,Venezuela (Bolivarian Republic of),3321.466,X
Urban population,Venezuela (Bolivarian Republic of),24370.499,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Venezuela (Bolivarian Republic of),0.472,I
Gross Domestic Product (GDP),Venezuela (Bolivarian Republic of),230364229157.0,X
GDP per capita,Venezuela (Bolivarian Republic of),8318.81122,X
"Agriculture, value added (% GDP)",Venezuela (Bolivarian Republic of),3.813527,X
Total area of the country (excl. coastal water),Viet Nam,33121.0,X
Cultivated area (arable land + permanent crops),Viet Nam,9420.6,X
Total population,Viet Nam,85419.591,X
Rural population,Viet Nam,61408.016,X
Urban population,Viet Nam,24481.574,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Viet Nam,0.3308,I
Gross Domestic Product (GDP),Viet Nam,77414425532.0,X
GDP per capita,Viet Nam,901.324893,X
"Agriculture, value added (% GDP)",Viet Nam,18.6551,X
Total area of the country (excl. coastal water),Yemen,52797.0,X
Cultivated area (arable land + permanent crops),Yemen,1627.0,X
Total population,Yemen,21282.515,X
Rural population,Yemen,15215.074,X
Urban population,Yemen,6536.531,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Yemen,0.764,I
Gross Domestic Product (GDP),Yemen,25633674769.0,X
GDP per capita,Yemen,1178.472796,X
"Agriculture, value added (% GDP)",Yemen,9.872478,X
Total area of the country (excl. coastal water),Zambia,75261.0,X
Cultivated area (arable land + permanent crops),Zambia,2984.0,X
Total population,Zambia,12502.958,X
Rural population,Zambia,7905.217,X
Urban population,Zambia,4820.757,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zambia,0.6266,I
Gross Domestic Product (GDP),Zambia,14056884797.0,X
GDP per capita,Zambia,1104.582234,X
"Agriculture, value added (% GDP)",Zambia,12.105591,X
Total area of the country (excl. coastal water),Zimbabwe,39076.0,X
Cultivated area (arable land + permanent crops),Zimbabwe,4100.0,X
Total population,Zimbabwe,12255.922,X
Rural population,Zimbabwe,8831.989,X
Urban population,Zimbabwe,4497.92,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Zimbabwe,0.5704,I
Gross Domestic Product (GDP),Zimbabwe,6958294807.0,X
GDP per capita,Zimbabwe,522.006175,X
"Agriculture, value added (% GDP)",Zimbabwe,22.393849,X
